Reaction,CT_Span,Disease_Span,SpanDiff,FSR,AbsDistToCT,Direction,RegulationStatus
AD_10FTHF7GLUtl,0.000181068862366204,0.000405214178864556,0.000224145316498352,2.23790094867348,1.23790094867348,Up,Upregulated
AD_10FTHF7GLUtm,0.000161549548017697,0.000192063772330395,3.05142243126987e-05,1.18888461581679,0.18888461581679,Up,Unchanged
AD_10FTHFtl,0.000181068862366204,0.000405213948283745,0.00022414508591754,2.23789967523083,1.23789967523083,Up,Upregulated
AD_13DAMPPOX,7.02424062207604e-05,0.000324661661332826,0.000254419255112065,4.62201793475678,3.62201793475678,Up,Upregulated
AD_2HBO,0.00353762956785886,0.0466119840619967,0.0430743544941379,13.1760499984199,12.1760499984199,Up,Upregulated
AD_2HBt2,1990.00353473869,2000,9.99646526131073,1.00502334045483,0.00502334045483166,Up,Unchanged
AD_34DHOXPEGOX,4.34809056824327e-05,0.00128239738808134,0.0012389164823989,29.4933458251182,28.4933458251182,Up,Upregulated
AD_34DHOXPEGt,4.34809056824327e-05,0.00128239738808134,0.0012389164823989,29.4933458251182,28.4933458251182,Up,Upregulated
AD_34HPPOR,4.9680787469697e-05,0.00117739100568315,0.00112771021821345,23.6991212428206,22.6991212428206,Up,Upregulated
AD_3DSPHR,0.00201553007212851,0.00513118518716749,0.00311565511503897,2.5458241770358,1.5458241770358,Up,Upregulated
AD_3HBCDm,0,0,0,NaN,NaN,Unchanged,Unchanged
AD_3HBCOAHLm,0.00060885246054454,0.0588422503279276,0.058233397867383,96.6445142971103,95.6445142971103,Up,Upregulated
AD_3HLYTCL,8.85993606800639e-05,0.00667898298657121,0.00659038362589115,75.3840991098041,74.3840991098041,Up,Upregulated
AD_3M4HDXPAC,6.96895205138436e-05,0.000667072293481397,0.000597382772967553,9.57206031212232,8.57206031212232,Up,Upregulated
AD_3MLDAt,0.000151920708918637,0.000649013622592065,0.000497092913673428,4.27205498981481,3.27205498981481,Up,Upregulated
AD_3MOBt2im,0.000608852438837589,0.0588422493580083,0.0582333969191707,96.6445161496749,95.6445161496749,Up,Upregulated
AD_3MOPt2im,0.000936661480693601,0.00323365197749581,0.00229699049680221,3.45231659905698,2.45231659905698,Up,Upregulated
AD_3MOXTYROX,6.96895688068854e-05,0.000667067838721886,0.000597378269915,9.57198975603331,8.57198975603331,Up,Upregulated
AD_3SALACBOXL,0.000102135020597416,0.00276169205202947,0.00265955703143206,27.0396190834013,26.0396190834013,Up,Upregulated
AD_3SALAOX,3.44687822206868e-05,0.00107207582095725,0.00103760703873657,31.1028052599385,30.1028052599385,Up,Upregulated
AD_41R1H2MAE12BOOX,4.18393610054498e-05,0.000766622159375174,0.000724782798369724,18.3229891889438,17.3229891889438,Up,Upregulated
AD_41R2A1H12BOOX,4.34809038779349e-05,0.00128239752694981,0.00123891662307187,29.4933502429001,28.4933502429001,Up,Upregulated
AD_42A12BOOX,7.39486509928611e-05,0.00175063991435942,0.00167669126336656,23.6737234669558,22.6737234669558,Up,Upregulated
AD_4HGLSDm,666.948723983154,1000,333.051276016846,1.49936563942696,0.499365639426964,Up,Unchanged
AD_4HOXPACDOX_NADP_,0.000164103001926028,0.00152754051202919,0.00136343751010316,9.30842516042303,8.30842516042303,Up,Upregulated
AD_4MOPt2im,0,0.00248939716013994,0.00248939716013994,NaN,NaN,Unchanged,Unchanged
AD_4PYRDX,0.000138576681824734,0.00080105685435683,0.000662480172532096,5.78060351719183,4.78060351719183,Up,Upregulated
AD_5AOPtm,0.00017361888498412,0.000865913267716678,0.000692294382732558,4.98743709704089,3.98743709704089,Up,Upregulated
AD_5HLTDL,6.57073528600449e-05,0.00121709946279225,0.0011513921099322,18.5230329607805,17.5230329607805,Up,Upregulated
AD_5HOXINDACTO2OX,0.000192845523327767,0.0102160008580783,0.0100231553347505,52.975048016618,51.975048016618,Up,Upregulated
AD_5HOXINOXDA,6.57073528600449e-05,0.00121709946279225,0.0011513921099322,18.5230329607805,17.5230329607805,Up,Upregulated
AD_5MTHFt2,2000,0.00124575461245513,-1999.99875424539,6.22877306227565e-07,0.999999377122694,Down,Downregulated
AD_7DHFtl,0.000167680663702618,0.000301809040507806,0.000134128376805188,1.79990366118221,0.799903661182213,Up,Unchanged
AD_7DHFtm,0.000167601655927801,0.000301806927107388,0.000134205271179587,1.80073952990894,0.800739529908935,Up,Unchanged
AD_7THFtm,0.000170603034613729,0.000333444559525257,0.000162841524911528,1.95450544171284,0.954505441712836,Up,Unchanged
AD_A4GALTg,5.00417859608585e-05,0.000236031990916263,0.000185990204955405,4.71669798317914,3.71669798317914,Up,Upregulated
AD_AACTOOR,0.000169443797117645,0.080493923262452,0.0803244794653343,475.047919320204,474.047919320204,Up,Upregulated
AD_AACTtm,0.000169443797117645,0.080493923262452,0.0803244794653343,475.047919320204,474.047919320204,Up,Upregulated
AD_ABUTt2rL,0.000300282441055395,0.00224745018817885,0.00194716774712345,7.48445423675054,6.48445423675054,Up,Upregulated
AD_ACACT10m,0.000936661111552439,0.0116995173398209,0.0107628562282684,12.4906619859875,11.4906619859875,Up,Upregulated
AD_ACACT1rm,0.0117890211349732,0.00433461214856834,-0.00745440898640481,0.36768210854329,0.63231789145671,Down,Downregulated
AD_ACACT1x,0.000152379451430368,0.29097402489279,0.29082164544136,1909.53584726451,1908.53584726451,Up,Upregulated
AD_ACACT4p,6.1966577959538e-05,0.00914162805759133,0.0090796614796318,147.525139496335,146.525139496335,Up,Upregulated
AD_ACACT5p,9.33914462891068e-05,0.00914160813795206,0.00904821669166296,97.8848545685103,96.8848545685103,Up,Upregulated
AD_ACACT6p,9.33914552515259e-05,0.00914160648572474,0.00904821503047322,97.8848274834585,96.8848274834585,Up,Upregulated
AD_ACACT7p,9.33914552515259e-05,0.00914160648572474,0.00904821503047322,97.8848274834585,96.8848274834585,Up,Upregulated
AD_ACACT8p,4.47713766334346e-05,0.00754667920136853,0.0075019078247351,168.560356389238,167.560356389238,Up,Upregulated
AD_ACACT9p,4.47713766334346e-05,0.00754673151706209,0.00750196014042866,168.561524896831,167.561524896831,Up,Upregulated
AD_ACALDtm,0.000242559830042394,0.0126265543528916,0.0123839945228492,52.0554221640277,51.0554221640277,Up,Upregulated
