Reaction,MinFlux,MaxFlux
AD_FAOXC16DCr,0,4.36191897714923e-05
AD_FAOXC17C15m,0,0
AD_FAOXC181C161m,0,0.000193915672080417
AD_FAOXC181C181OHm,0,0
AD_FAOXC182C162m,0,0.000410597313504013
AD_FAOXC182C182OHm,0,0
AD_FAOXC183C163Gm,0,0.000384629839629724
AD_FAOXC183C163m,0,0.000298847381129365
AD_FAOXC184C163m,0,1.6488954181094e-05
AD_FAOXC184C163x,0,1.695938670334e-05
AD_FAOXC184C164m,0,0.000284778123130991
AD_FAOXC184C164x,0,3.21324503615994e-05
AD_FAOXC184m,0,1.6488954181094e-05
AD_FAOXC184x,0,1.695938670334e-05
AD_FAOXC185C164m,0,0.000239880378027616
AD_FAOXC185m,0,0.000239880378027616
AD_FAOXC18C18OHm,0,0
AD_FAOXC204C184m,0,1.6488954181094e-05
AD_FAOXC204C205x,0,1.695938670334e-05
AD_FAOXC205C184x,0,1.695938670334e-05
AD_FAOXC205C185m,0,0.000239880378027616
AD_FAOXC225C204m,0,1.6488954181094e-05
AD_FAOXC225C204x,0,1.695938670334e-05
AD_FAOXC225C226m,0,1.6488954181094e-05
AD_FAOXC225C226x,0,1.695938670334e-05
AD_FAOXC225m,0,1.6488954181094e-05
AD_FAOXC225x,0,1.695938670334e-05
AD_FAOXC226C205m,0,0.000239880378027616
AD_FAOXC226C225m,0,1.6488954181094e-05
AD_FAOXC226C225x,0,1.695938670334e-05
AD_FAOXC226C227m,0,0.000239880378027616
AD_FAOXC226m,0,0.000239880378027616
AD_FAOXC227C226m,0,0.000239880378027616
AD_FAOXC22OHC22r,0,6.20581029542322e-05
AD_FAOXC4C2m,0,0.00392997559929142
AD_FAOXC4C4DCc,0,6.63315365727613e-05
AD_FAOXC5C3x,0,0
AD_FAOXC5C5OHm,0,0
AD_FAOXC5OHc,0,0
AD_FAOXC61C4m,0,249.508972417212
AD_FAOXC61C4x,0,0.00101648988584202
AD_FAOXC61m,0,0.000301504303950294
AD_FAOXC61x,0,3.21324503615994e-05
AD_FAOXC6C4m,0,0.00141776653288161
AD_FAOXC7C5m,0,0
AD_FAOXC81C61m,0,0.000301504303950294
AD_FAOXC81C61x,0,3.21324503615994e-05
AD_FAOXC8C6m,0,0.00140641246116502
AD_FAOXC9C7m,0,0
AD_FAOXMC10OHMC10r,0,0
AD_FAOXOHC16C16DCc,0,4.36191897714923e-05
AD_FAOXOHC22C22DCc,0,6.20581029542322e-05
AD_FAOXOHMC10DC10c,0,0
AD_FAOXTC101TC102m,0,0.000198164613114513
AD_FAOXTC102C101m,0,0.000198164613114513
AD_FAOXTC122TC101m,0,0.000198164613114513
AD_FAOXTC122m,0,0.000198164613114513
AD_FAOXTC142TC122m,0,0.000198164613114513
AD_FAOXTC162TC142m,0,0.000192506784145507
AD_FAOXTC182TC162m,0,0.000192480480952402
AD_FOAXC122C101x,0,1.695938670334e-05
AD_HDCACBP,0,0
AD_HDDACBP,0,0
AD_HDECAACBP,0,0
AD_HDECEACBP,0,0
AD_HEDCECRNe,0,0
AD_HEXCOAACBP,0,0.00100757296524989
AD_HEXDCRNe,0,0
AD_HEXDIACtr,0,4.3619189796118e-05
AD_HEXDICOAACBPx,0,4.36191897714923e-05
AD_HIVCACBP,0,0
AD_HIVCRNe,0,0
AD_HOCDACBP,0,0
AD_HOCTDACBP,0,0
AD_HOCTDEC2CRNe,0,0
AD_HOCTDECCRNe,0,0
AD_HTDCACBP,0,0
AD_HTDCRNe,0,0
AD_IVCOAACBP,0,0
AD_IVCRNe,0,0
AD_OCD11COACPT1,0,0.00019248057995469
AD_OCD11CRNCACT,0,0.00019248057995469
AD_OCD11CRNCPT2,0,0.00019248057995469
AD_OCT11EFATP,0,4.66751263426583e-05
AD_OCTDEC2ACBP,0,0
AD_OCTDECCACT,0,0
AD_OCTDECCPT1,0,0
AD_OCTDECCPT2,0,0
AD_OCTDECE1CRNe,0,0
AD_sink_octdececoa[c],0,0
AD_OMHDEACIDTD,0,1.81014797817625e-07
AD_OMHDOCOSACTD,0,6.20581029542322e-05
AD_PRISTCOAtcx,0,3.6520660557926e-05
AD_SCP21cx,0,3.6520660557926e-05
AD_SEBACACT,0,0
AD_SEBCOACROT,-1.81014797817625e-07,0
AD_SUBERCACT,0,4.36617085066379e-05
AD_SUBERCROT,0,4.36617085066379e-05
AD_SUCCACT,536.710583319925,536.712274949816
AD_SUCCCROT,-6.63315365727613e-05,0
AD_SUCCOAPET,0,6.63315365727613e-05
AD_TIGCRNe,0,0
AD_ALAALACNc,-1000,0
AD_ALAyLATthc,0,1000
AD_ASCBSVCTtc,0,3.64126030660827e-05
AD_GLNyLATthc,0,1000
AD_GLYGLYCNc,-1000,0
AD_HISyLATtc,0,1000
AD_HISyLATthc,0,1000
AD_LEULEULAPc,-1000,0
AD_LEUyLAThtc,0,1000
AD_LYSATB0tc,0,1000
AD_METyLATthc,0,1000
AD_PCHOLHSTDe,2.20593838573642,2.20597313944991
AD_PEHSFABPe,0,3.9294427078938e-05
AD_PHEyLATthc,0,1000
AD_PROGLYPRO1c,-1000,0
AD_3HCO3_NAt,-1000,1000
AD_4HPROLTASCT1,0,0.000103882959252488
AD_ASPDTDe,0,1000
AD_ASPte,0,1000
AD_BTNt3ile,0,3.66802536291289e-05
AD_CHOLESACATc,0,1.51284789504658e-05
AD_CHOLESTle,0,1.52613001764834e-05
AD_CRNrtx,-1000,-723.693046557755
AD_DM_taur[c],0,0.000163380634865626
AD_DPMVDc,0,2.24884211599274e-05
AD_DSREDUCr,0,4.39486651278761e-06
AD_DTMPKm,0,6.57794885228213e-07
AD_DTTPtm,0,3.27697421198536e-07
AD_FADDPle,0,0.000137504986241766
AD_FADH2ETC,0,228.944777877702
AD_FE3MTP1,0,1000
AD_FMNALKPle,0,0.000137504986241766
AD_FRDPtcr,-8.69530418570655e-06,8.84378521201763e-06
AD_G6PDH2c,0,0.000305094124390356
AD_GLU5SAtmc,237.210358685802,237.221687731238
AD_GLYCTDle,-1000,1000
AD_GNDc,0,0.000305094171001863
AD_IPDDI,-1000,8.86055005982333e-06
AD_MEVK1c,0,2.24884211599274e-05
AD_P5CR,237.210358685802,237.221687731238
AD_PGLc,0,0.000305094124390356
AD_PMEVKc,0,2.24884211599274e-05
AD_PNTOt5le,0,3.63084122341206e-05
AD_PPItm,-2.14500647881175,-2.14250180019326
AD_PTCRTD,0,8.59182065342523e-05
AD_Q10H2e,0,2.00802222967885e-06
AD_RPEc,-166.666798442187,833.333641513355
AD_RTOTAL2FATPc,0,3.06537007910279e-05
AD_RTOTALFATPc,0,3.76775196855306e-05
AD_SFCYSc,-0.000129403376547543,0
AD_SFCYSe,-0.000129403376547543,0
AD_sink_5hpet[c],-337.664545735786,7.51531998126609e-05
AD_q10tm,-2.00802254230375e-06,0
AD_4HPRO_LTte,0,0.000103882959252488
AD_5MTAte,-2.34302138952813e-05,5.78041975458632e-05
AD_AHCYSte,9.99995144571206,10.0000235686521
AD_AICARte,-250.000393993497,-249.998329015556
AD_DM_4hrpo,0,0.000103941198290158
AD_DM_ncam,0,1000
AD_IDOURte,-3.03593647243447e-06,0
AD_5HOXINDOAtr,-6.9170404799479e-05,0
AD_LKYNRtr,-1000,1000
AD_LKYNRtr2,-1000,1000
AD_CHOLPtr,-19.5081302184904,-19.5078455934114
AD_GLCURtr,-0.000279972123280459,0
AD_ARACHDFATPtc,0,6.11335759685971e-05
AD_DOPAENT4tc,-1000,1000
AD_FOLABCCte,0,3.63133081009437e-05
AD_FOLOATPtc,-1000,868.178670065647
AD_GSNt2r,-1000,1000
AD_H2OGLYAQPt,-1000,1000
AD_LGNCFATPtc,0,6.23011012308439e-05
AD_NACSMCTte,-5.81266416475046e-05,0
AD_PGLYCABCte,0,3.65775817954272e-05
AD_SRTNENT4tc,0,1000
AD_r0963,0,1000
AD_r0295,377.109826153752,377.111300126365
AD_biomass_maintenance,108.129146968106,108.12914945611
AD_biomass_maintenance_noTrTr,0,1.73120201150533e-06
AD_15KPROSTGF2c,-1000,1000
AD_C14825c,0,3.41621275765647e-05
AD_DESAT14_9,0,7.50611849383631e-05
AD_LCAT23e,2.20593837373508,2.20596377212449
AD_XOLEST183CEH,2.20593837373508,2.20596377212449
AD_LPS6e,0,3.72950722245524e-05
AD_PCHOLMYR_HSPLA2,0,1.52587878581301e-05
AD_PCHOLOLE_HSPLA2,0,1.52172706435749e-05
AD_PCHOLSTE_HSPLA2,0,1.52172401790551e-05
AD_PCHOLN204_HSPLA2,0,1.52172699614539e-05
AD_PCHOLN24_HSPLA2,0,1.52172541447726e-05
AD_PCHOLHEP_HSPLA2,0,1.52172397207551e-05
AD_GPDDACHOL,0,6.05214863602654e-05
AD_GLYC2P3Pc,0,6.05214863753645e-05
AD_4AABUTNt,-7.31629777392939e-05,0
AD_ADPACtd,0,0
AD_AMETt,0,2.37450795133043e-05
AD_C06314t,0,3.35617274416222e-05
AD_C14768td,0,7.51538137677699e-05
AD_C14769td1,0,7.51615758109743e-05
AD_C14770ATP,0,2.48581861308494e-05
AD_C14771ATP,0,2.48171019592291e-05
AD_CE2445t,0,3.44955714126627e-05
AD_CE2510t,0,3.63134178087421e-05
AD_CE2537ATP,0,1.83106754008122e-05
AD_CE6031t,0,0
AD_CORTSNti,-1000,0
AD_GALTt,0,0.000257030891361865
AD_GLYCLTtd,0,7.78526047616333e-05
AD_HC02149td,0,0
AD_HXCOAtx,-1000,790.320883137227
AD_IND3ACt,0,8.68415743271456e-05
AD_LEUKTRB4WCOOHt,0,3.2110754432324e-05
AD_pac,0,7.95615084108192e-05
AD_PROSTGI2c,-1000,1000
AD_HC02220te,0,2.37450795133043e-05
AD_XOL27OHtmc,-1.93176931078121e-05,0.000232309773572581
AD_GLYNATm,0,4.67258514665521e-05
AD_PHEACGLYsec,0,4.67258514665521e-05
AD_1MNCAMt,-8.84815853794407e-05,0
AD_LEULEUt,0,1000
AD_GLYPROt,0,1000
AD_PROGLyt,0,1000
AD_ARGALAALAt,-1000,0
AD_ARGGLYGLYt,-1000,0
AD_TRPGLYLEUt,-1000,0
AD_ARGALAALAr,0,1000
AD_ARGGLYGLYr,0,1000
AD_TRPGLYLEUr,0,1000
AD_GLYCLTtm,0,7.62878556934167e-05
AD_XOLEST183te,2.20593837373508,2.20596377212449
AD_XOLEST183tl,2.20593837373508,2.20596377212449
AD_PHEACGLYtm,0,4.67258514665521e-05
AD_TTDCEAc,0,7.50611849383631e-05
AD_PACCOALm,0,4.67258514665521e-05
AD_PACALDtm,0,4.67258514665521e-05
AD_PA_HStm,2.1425017994507,2.14500455342903
AD_MALOAtm,597.808913851687,597.816494143339
AD_MLTHFtm,-0.000154314092469576,1.45700120128822e-05
AD_2MOPtm,0,0.000181541917754657
AD_MMALtm,0,0.000181541917754657
AD_PSDm_hsc,0,4.17286622944602e-05
AD_PGPP_hsc,1.26038808243429,1.26056964454171
AD_r2514m,0,0.000181564442243598
AD_FAS180,0,2.33474557274071e-05
AD_ACNAMt2,0,3.78970948336895e-05
AD_DM_for[c],0,5.78180347226009e-05
AD_THMMPtrbc,-1000,1000
AD_THMtrbc,-1000,1000
AD_UGT1A10c,0,0.000311388688788397
AD_UNK3r,0,5.78182928450133e-05
AD_DDCAte,-4.70260737710504e-05,0.000602872291068479
AD_DM_C02712[c],0,0.000787580760501783
AD_34HPLtm,0,2.02519076178945e-06
AD_PGP_hs_tm,-1.26056964454171,-1.26038808243429
AD_PROSTGE2t2r,-1000,1000
AD_ESTR2r,0,0
AD_LTHSTRLtr,-4.39171527397758e-06,4.23588751186088e-06
AD_sink_HC02193[c],0,2.17458636767717e-05
AD_sink_HC02197[c],-2.17458636767717e-05,0
AD_sink_Tyr_ggn[c],-2.44025835007216e-05,1.71897826248824e-05
AD_sink_c226coa[c],-147.716847837605,-147.698332253457
AD_sink_chol[c],-54.0880485753553,-54.0877649100319
AD_sink_cholate[c],-1000,-999.999652500946
AD_sink_coa[c],953.531370174834,953.536788426135
AD_sink_doco13ecoa[c],0,2.07864445656014e-07
AD_sink_glygn2[c],-1.71897826248824e-05,2.44025835007216e-05
AD_sink_lnlc[c],-6.82811172509901e-05,0.000696906934734898
AD_sink_lnlccoa[c],-0.000701612018815467,6.64039654338922e-05
AD_sink_lnlncacoa[c],-0.000825462138095645,6.65128379750968e-05
AD_sink_lnlncgcoa[c],2.20525173284466,2.20628825676926
AD_sink_nad[c],-624.856114832697,-624.855073963888
AD_sink_pmtcoa[c],-736.803335870578,-736.797032819079
AD_sink_pydx[c],-0.000144517077597328,3.71983181653388e-05
AD_sink_retfa[c],-0.315233765802191,-0.315181125403414
AD_sink_retinol[c],-1000,1000
AD_sink_stcoa[c],-218.941677489726,-218.939021256039
AD_sink_tag_hs[c],-30.5674817375289,-30.5674509853008
AD_sink_thf[c],-1000,-131.821379014381
AD_sink_tmndnc[c],-0.000177857379526358,0.000691045278017555
AD_sink_tmndnccoa[c],147.698443155446,147.717043274105
AD_sink_dhcholestanate[c],-1000,-999.999094661378
AD_sink_thcholstoic[c],-0.000115245441880518,0
AD_sink_xol7ah3[c],999.999090657647,1000
AD_sink_xol7aone[c],-0.00608173860905481,1.91741211930108e-05
AD_sink_dchac[c],999.999650984823,1000
AD_ACACt2,-0.00135796439894875,0
AD_ACCOAL,0,3.63134162739698e-05
AD_ACONT,-880.524775869772,1000
AD_ACS,0,6.11494175615235e-05
AD_ADK1,-1000,984.803113247886
AD_ADNCNT3tc,-1000,1000
AD_ADPT,0,5.58597347435352e-05
AD_ADSS,0,2.71966180509509e-05
AD_BPNT,0,2.33642048215188e-05
AD_CBPS,0,1.561189673982e-05
AD_CO2t,-1000,742.337722498765
AD_CPPPGO,0,4.8641497523008e-06
AD_CTPS1,4.22073589438787,4.22096589065964
AD_CTPS2,0,0.000193583772738926
AD_CYTDt2r,-1000,1000
AD_DGK1,-3.66851423905246e-05,3.64125604619403e-05
AD_DHFR,-1000,-131.821333518615
AD_DHPR,0,0.000329611395613938
AD_DMATT,0,8.86055005982333e-06
AD_DM_atp_c_,0,3.67264359510955e-05
AD_DPCOAK,0,3.68183747241346e-05
AD_DTMPK,0,3.67843658750644e-05
AD_DURIPP,0,3.31819137500133e-07
AD_ENO,999.999967696202,1000
AD_FBA,0,1000
AD_FBA2,0,81.3914418731251
AD_FCLTc,0,4.91947005731852e-06
AD_FERO,0,0.000501174349665234
AD_FMNAT,0,0.000137940137733494
AD_FPGS7,0,3.45324119512769e-05
AD_FT,0,1000
AD_FUM,-1000,594.199204490583
AD_G3PD1,-752.386498159804,1000
AD_G5SADs,237.210358685802,237.221687731238
AD_GALU,-1000,1000
AD_GAPD,999.999963314858,1000
AD_GF6PTA,0,1.99012130472909e-05
AD_GHMT2r,-250.000397882077,-249.99830733688
AD_GK1,3.90526407834468,3.90536182103206
AD_GLNS,0,4.46917365506394e-05
AD_GLYLEUHYDROc,-1000,0
AD_GLYPROPRO1c,-1000,0
AD_GMAND,0,8.87682289655562e-06
AD_GRTT,0,8.86055005982333e-06
AD_GTPCI,0,2.14112535559252e-05
AD_H2CO3D,-742.337722895356,1000
AD_H2Ot,-1000,1000
AD_HEX1,0,81.3914445719232
AD_HMBS,0,5.28742381655018e-06
AD_ILETA,0,0.000100381289338393
AD_IMPD,0,0.0001146988270315
AD_LEUTA,0,8.4824775854031e-05
AD_L_LACt2r,-579.950393472697,-579.943969579109
AD_MAN1PT2,0,4.23247955207984e-05
AD_MAN6PI,-7.96856638807242e-05,0
AD_MTHFC,-250.000399238179,-249.998312669849
AD_MTHFD,-250.000399238179,-249.998312669849
AD_NADK,0,3.67843633171105e-05
AD_NDPK1,-1000,1000
AD_NDPK2,-1000,1000
AD_NDPK3,-1000,1000
AD_NDPK4,-1000,3.22123362366256e-05
AD_NDPK5,-1000,1000
AD_NDPK6,-1000,9.11812325088757
AD_NDPK7,-1000,1000
AD_NDPK8,-1000,1000
AD_NDPK9,-1000,1000
AD_NNATr,0,6.13073438984202e-05
AD_NTD1,0,3.64126027534439e-05
AD_O2t,-0.000501013427644637,9.01268995830358e-06
AD_PGI,-1000,666.509459153485
AD_PGK,-617.395415050744,-617.394764492392
AD_PGL,0,0.000927157684600388
AD_PGM,-1000,-999.999963215638
AD_PGMT,-382.605227586251,-382.604587685507
AD_PMANM,-7.96856638807242e-05,0
AD_PNP,624.855073964625,624.856122992714
AD_PNTK,0,2.64059514463185e-05
AD_PPA,0,2.61581306517655e-05
AD_PPBNGS,0,2.1150116364943e-05
AD_PPCDC,0,2.64059527297848e-05
AD_PPM,999.999603580695,1000
AD_PPNCL3,0,2.64059518670666e-05
AD_PTPAT,0,6.29559092999443e-05
AD_PUNP1,375.143874213933,375.144926032622
AD_PUNP2,-1.25698611726327e-08,3.73806730067372e-05
AD_PUNP3,-1.26066445158325e-08,0.000114685273957058
AD_PUNP4,-3.66801779989601e-05,1.2212755886568e-08
AD_PUNP5,0,0.000206121810037985
AD_RBFK,0,0.000137940049910412
AD_RNDR1,0,3.66801826885421e-05
AD_RPE,-1000,1000
AD_RPI,-333.333645567291,1000
AD_SPMS,0,2.34301682890958e-05
AD_SPODM,0,2.45788937634472
AD_TALA,0.157347945744261,1000
AD_THMDt2r,-1000,0
AD_TKT1,333.333202564815,333.333642722489
AD_TKT2,333.333201194077,333.333638427473
AD_TMDK1,0,6.11419014830972e-05
AD_TPI,331.284782197907,331.285000805641
AD_UAG4E,-2.84550084590483e-06,8.88802035441962e-06
AD_UAGDP,0,4.68141702185676e-05
AD_UDPG4E,0,0.000260365792200901
AD_UMPK,-1000,1000
AD_UPP3S,0,4.8641497523008e-06
AD_UPPDC1,0,4.8641497523008e-06
AD_VALTA,0,0.000500154243727743
AD_r0082,0,0.000187546610462164
AD_r0220,0,6.10717135529626e-05
AD_r0318,0,6.10717135529626e-05
AD_r0345,-1000,1000
AD_r0398,0,0.000326719231424022
AD_r0422,0,0.000187546610462164
AD_r0671,0,2.63342830818606e-05
AD_ACCOAC,0,4.03045124183861e-05
AD_FPGS,0,1.22614546095671e-05
AD_NTD4,0,3.67844024626862e-05
AD_NTD5,0,3.64163238959492e-05
AD_NTD6,0,3.73806730067372e-05
AD_NTD7,0,333.300115763586
AD_NTD8,0,3.64126439080792e-05
AD_NTD9,0,0.000114685214609445
AD_NTD10,0,0.0001146988270315
AD_NTD11,0,0.000206121810037985
AD_ALCD1,-0.00169655989998319,0
AD_ADNK1,0,3.64125640999191e-05
AD_GCALDD,0,5.02100512787303e-06
AD_ABUTD,0,8.58697293297794e-05
AD_ACYP,0,3.64126017871058e-05
AD_AGDC,0,0.000555344815893477
AD_AICART,-250.000393993534,-249.998314511383
AD_ALDD2x,0,0.000787390623504081
AD_AMANK,0,1.82063013198785e-05
AD_ARGSL,0,5.10972046470215e-05
AD_CYTK1,-1000,1000
AD_CYTK2,-1000,1000
AD_FACOAL161,0,6.06876061510775e-05
AD_GALK,0,6.05214186748526e-05
AD_GALT,-1000,1000
AD_GLUPRT,0,8.06899297085635e-06
AD_GLXO1,0,6.09227991787975e-05
AD_GLYOX,0,9.10314294060299e-05
AD_GND,0,0.000915283604957619
AD_GPDDA1,0,6.05214863602654e-05
AD_HEX7,0,81.3914418734014
AD_HYXNt,-0.000206121810037985,0
AD_IMACTD,0,8.5870020547496e-05
AD_IMPC,249.998314511383,250.000393993534
AD_LCADi,0,8.31491207691215e-05
AD_LDH_L,-1000,82.7707652633173
AD_LGTHL,0,1000
AD_MDH,597.808918162617,825.626156294229
AD_MI1PP,0,2.52106790389796
AD_MI3PP,0,2.52105103778655
AD_MI4PP,0,1.815677023842e-05
AD_NT5C,0,3.66188321549998e-05
AD_NTD3,0,3.64125647536184e-05
AD_NTD5_a,624.855073965658,624.856120811746
AD_ORNDC,0,8.42606451652017e-05
AD_PFK,0,999.84265373409
AD_PRFGS,0,8.06899297085635e-06
AD_PYDAMK,0,3.67263717180322e-05
AD_PYDXNK,0,3.6726377949492e-05
AD_PYK,0,1000
AD_TMDS,0,2.20036394438239e-07
AD_TYRTA,0,7.43066437394191e-05
AD_r0392,-0.000252708307319457,3.67843508399801e-05
AD_r1667,-1000,1000
AD_UGLT,-1000,1000
AD_PYRt2r,-1000,1000
AD_FTHFL,0,2.29173418600403e-05
AD_THMt3,-1000,1000
AD_AACOAT,0,6.2301061063863e-05
AD_MTRI,0,5.78182928450133e-05
AD_AHC,9.99995055354371,10
AD_PHPYRte,-0.00019284003198905,0
AD_PHPYRtm,0,0.00019284003198905
AD_3MOX4HOXMte,0,3.72822095551228e-05
AD_CE4970tm,0,8.48248548893649e-05
AD_CE4970te,0,8.48248548893649e-05
AD_CE2026tm,0,8.12263672015543e-05
AD_CE2026te,0,8.12263672015543e-05
AD_CE4968tm,0,8.48248504343899e-05
AD_CE4968te,0,8.48248504343899e-05
AD_VANILPYRc,0,8.88209399647621e-05
AD_VANILLACc,0,8.88209399647621e-05
AD_VANILLACte,0,8.88209399647621e-05
AD_2M3OVCOAm,0,9.19902964440916e-05
AD_2M3OVACm,0,9.19902964440916e-05
AD_2M3OVACtm,0,9.19902964440916e-05
AD_2M3HVACc,0,9.19902964440916e-05
AD_2M3HVACte,0,9.19902964440916e-05
AD_3MGLUTACc,0,0.000127579320746918
AD_3MGLUTACtm,0,0.000127579320746918
AD_3MGLUTACte,0,0.000127579320746918
AD_PPIOGLYc,0,0.000413123319582098
AD_PPIOGLYtm,0,0.000413276154290543
AD_PPIOGLYte,0,0.000413276154290543
AD_MVLACc,499.669570850954,499.672956553409
AD_MVLACte,499.669570850954,499.672956553409
AD_TIGGLYc,0,0.000416976092085797
AD_TIGGLYtm,0,0.000416976092085797
AD_TIGGLYte,0,0.000416976092085797
AD_3HADICOAx,0,0
AD_3HADPACx,0,0
AD_3HADPACtxc,0,0
AD_3HADPACte,0,0
AD_3OHSEBCOAx,0,4.41053035958742e-05
AD_3OHSEBACx,0,4.41053035958742e-05
AD_3OHSEBACtxc,0,4.41053035958742e-05
AD_3OHSEBACte,0,4.41053035958742e-05
AD_3OHSUBCOAx,0,4.22612449653211e-05
AD_3OHSUBACx,0,4.22612449653211e-05
AD_3OHSUBACtxc,0,4.22612449653211e-05
AD_3OHSUBACte,0,4.22612449653211e-05
AD_CAPROICc,0,6.11686855990223e-05
AD_HEXGLYc,0,0.000862780111702932
AD_HEXGLYte,0,0.000862780111702932
AD_SUBGLYc,0,4.36617085066379e-05
AD_SUBGLYte,0,4.36617085066379e-05
AD_AK2LGCHOLABCt,0,3.65206221317749e-05
AD_CE2510ABCt,0,1.86603241587591e-05
AD_CE2537ABCt,0,1.83106754008122e-05
AD_NRVNCABCt,0,0
AD_PAFABCt,0,3.65775790953649e-05
AD_PCHLN225_HSABCt,0,3.65775790953649e-05
AD_PCHOL2LINL_HSABCt,0,3.65775790953649e-05
AD_PCHOL2OLE_HSABCt,0,3.65775790953649e-05
AD_PCHOL2STE_HSABCt,0,3.65775790953649e-05
AD_PCHOLAR_HSABCt,0,3.65775790953649e-05
AD_PCHOLDOC_HSABCt,0,3.65775790953649e-05
AD_PCHOLEIC_HSABCt,0,3.65775790953649e-05
AD_PCHOLET_HSABCt,0,3.65775790953649e-05
AD_PCHOLHEP_HSABCt,0,1.52172397207551e-05
AD_PCHOLLINL_HSABCt,0,3.65206976766785e-05
AD_PCHOLMYR_HsABCt,0,1.52587878581301e-05
AD_PCHOLN15_HSABCt,0,3.67843585422634e-05
AD_PCHOLN183_HSABCt,0,3.67843585422634e-05
AD_PCHOLN1836_HSABCt,0,3.67843585422634e-05
AD_PCHOLN19_HSABCt,0,3.67843585422634e-05
AD_PCHOLN201_HSABCt,0,3.67843585422634e-05
AD_PCHOLN203_HSABCt,0,3.67843585422634e-05
AD_PCHOLN204_HSABCt,0,1.52172699614539e-05
AD_PCHOLN205_HSABCt,0,3.65776253374861e-05
AD_PCHOLN224_HSABCt,0,3.65776253374861e-05
AD_PCHOLN225_HSABCt,0,3.65776253374861e-05
AD_PCHOLN2254_HSABCt,0,3.65776253374861e-05
AD_PCHOLN264_HSABCt,0,1.52172541447726e-05
AD_PCHOLOLE_HSABCt,0,1.52172706435749e-05
AD_PCHOLPALME-HSABCt,0,3.65776557273989e-05
AD_PCHOLSTE_HSABCt,0,1.52172401790551e-05
AD_PEPALM_HSASBCt,0,3.65776526578543e-05
AD_AK2LGCHOLt1,0,3.65206221317749e-05
AD_APRGSTRNt1e,-3.67263784646354e-05,1000
AD_PAFt1,0,3.65775790953649e-05
AD_PCHOL2LINL_HSt1e,0,3.65775790953649e-05
AD_PCHOL2OLE_HSt1e,0,3.65775790953649e-05
AD_PCHOL2STE_HSt1e,0,3.65775790953649e-05
AD_PCHOLAR_HSt1e,0,3.65775790953649e-05
AD_PCHOLDOC_HSt1e,0,3.65775790953649e-05
AD_PCHOLEIC_HSt1e,0,3.65775790953649e-05
AD_PCHOLET_HSt1e,0,3.65775790953649e-05
AD_PCHOLLINL_HSt1e,0,3.65206976766785e-05
AD_PCHOLN15_HSt1e,0,3.67843585422634e-05
AD_PCHOLN183_HSt1e,0,3.67843585422634e-05
AD_PCHOLN1836_HSt1e,0,3.67843585422634e-05
AD_PCHOLN19_HSt1e,0,3.67843585422634e-05
AD_PCHOLN201_HSt1e,0,3.67843585422634e-05
AD_PCHOLN203_HSt1e,0,3.67843585422634e-05
AD_PCHOLN205_HSt1e,0,3.65776253374861e-05
AD_PCHOLN224_HSt1e,0,3.65776253374861e-05
AD_PCHOLN225_HSt1e,0,3.65776253374861e-05
AD_PCHOLN2254_HSt1e,0,3.65776253374861e-05
AD_PCHLN225_HSt1e,0,3.65775790953649e-05
AD_PEPALM_HSt1e,0,3.65776526578543e-05
AD_PCHOLPALME-HSt1e,0,3.65776557273989e-05
AD_SPHMYLN_HsATPte,0,1.81541851240752e-05
AD_SAMHISTAe,0,2.37450795133043e-05
AD_CE2006te,0,3.69499366884019e-05
AD_GLCRt1,-0.000163438463763062,0
AD_CE4890te2,-1000,1000
AD_2OBUTt,-49.8253172744799,-49.8191188489958
AD_TYMte2,-1000,1000
AD_TRYPTAte,0,0.000483211393117244
AD_CE4890te,-1000,1000
AD_C05770te4,0,3.63133465270948e-05
AD_C05770te,0,3.63133465270948e-05
AD_MLTHFte3,0,1000
AD_CE2705t,-2.1197116260474e-05,0
AD_SPHS1Pt2e,0,3.67263583029853e-05
AD_MMAte,-5.10400433064717e-05,0
AD_MLTHFte2,-1000,3.67263784646354e-05
AD_TYMte,-1000,1000
AD_HDD2CRNte2,0,1000
AD_MLTHFte1,0,3.67263784646354e-05
AD_ARGN1ASPMDte,0,2.2629279248676e-05
AD_ISOBUTtm,0,8.48248595118988e-05
AD_ISOBUTte,0,8.48248595118988e-05
AD_CE7081tr,0,3.35617274416222e-05
AD_XOL25OHtr,0,0.00601368850720974
AD_XOL25OHte,0,0.00601368850720974
AD_CHSTEROLSte,0,2.09010508931406e-05
AD_C05769te2,0,5.26492638641685e-06
AD_SPHGNSte,0,0.00047838563947078
AD_HDD2CRNte,0,1000
AD_IM4ACte,-8.5870020547496e-05,0
AD_CE2049te,0,3.30475080545511e-05
AD_CE2047te,0,3.41621275765647e-05
AD_UDPG4DOPA,0,2.93816733341e-05
AD_UDPG3DOPA,0,2.95313724658989e-05
AD_34DHPEAR,0,0.00608173792162137
AD_DOPA4GLCURt,0,2.93816733341e-05
AD_DOPA3GLCURt,0,2.95313724658989e-05
AD_CE5026t,0,1.21375232614203e-05
AD_GGTe_1,0,1.21375232614203e-05
AD_CYSGLYPTASEe_1,0,1.21375232614203e-05
AD_CE1261t,-1.21375232614203e-05,0
AD_DOPACCL,0,1.6087774276265e-05
AD_LACROX,0,0.000406533407385723
AD_NADPQNOXR,0,0.00040934404444215
AD_NADQNOXR,0,0.000411167742964125
