Reaction,MinFlux,MaxFlux
SK_ACCOALm,0,0.000311829927937879
SK_ACCOAtr,-1000,1000
SK_ACETONEt2,-0.00337039466603528,0
SK_ACETONEt2m,-385.516736347569,-385.505879025551
SK_ACGALK2,0,0.000260241137908679
SK_ACGALtly,0,0.000221552112463996
SK_ACGAM6PSi,0,0.000104602958645791
SK_ACGAMK,0,0.00026024113509493
SK_ACGAMPM,0,0.000260241134810713
SK_ACGAMtly,0,2.42934287943612e-05
SK_ACHEe,0,8.00744355728966e-05
SK_ACN13ACNGALGBSIDEte,0,1.77595658215068e-05
SK_ACN13ACNGALGBSIDEtg,-1.77595658215068e-05,0
SK_ACN23ACNGALGBSIDEte,0,1.77595658215068e-05
SK_ACN23ACNGALGBSIDEtg,-1.77595658215068e-05,0
SK_ACNAM9PL,0,4.16387340465008e-05
SK_ACNAMlt,-0.000122321753565302,0
SK_ACNAMPH,0,4.16387340465008e-05
SK_ACNMLr,-5.23014838336167e-05,4.16387103996385e-05
SK_ACOAD10m,0,0.000658472820759926
SK_ACOAD1fm,0,0.000516676108873071
SK_ACOAD8m,0,0.000586213017527371
SK_ACOAD9m,0,614.834384672784
SK_ACOAO7p,0,0.00449498530258552
SK_ACONTm,-0.000417615947981176,1000
SK_ACP1_FMN_,0,8.32774662740121e-05
SK_ACRNtm,-1000,394.745169817936
SK_ACS2,0,0.000260241284436802
SK_ACSm,0,0.000337073247663966
SK_ACtg,-1.08086576215393e-05,0
SK_ACTNMO,385.505879027602,385.515051151045
SK_ADCim,385.505879028277,385.516736347569
SK_ADEt,-531.918600987423,-80.0442108538151
SK_ADK1m,-1000,1000
SK_ADK3m,-1000,1000
SK_ADMDC,0,5.76700581405021e-05
SK_ADNCYC,0,0.000260241134419914
SK_ADNt,0,6.30889085186936e-05
SK_ADNtm,-0.0018150717280605,0
SK_ADRNCOAtx,0,5.5120549404819e-05
SK_ADRNCPT1,0,5.60349058105203e-05
SK_ADRNCPT2,0,5.60349071747623e-05
SK_ADRNCRNt,-1000,1000
SK_ADSK,0,3.24259608532884e-05
SK_ADSL1,0,6.62639495203621e-05
SK_ADSL2,0,1.87159279221305e-05
SK_AG13T16g,0,4.8586844254965e-06
SK_AG13T17g,0,4.8586844254965e-06
SK_AG13T18g,0,4.8586844254965e-06
SK_AG13T1g,0,5.26408939549583e-06
SK_AG13T2g,0,5.26408939549583e-06
SK_AG13T3g,0,5.26408939549583e-06
SK_AGMTm,0,0.000487331551495675
SK_AGPAT1,0,0.000130120565955849
SK_AGTim,0,0.000248372371440079
SK_AIRCr,0,1.87159279221305e-05
SK_AKGDm,385.165615329423,385.191839084262
SK_AKGMALtm,593.168720737199,1000
SK_AKR1C41,0,0.000607625936936529
SK_AKR1C42,0,0.000182844083724376
SK_AKR1D,0,0.000607625936936529
SK_AKR1D2,0,0.000182844083724376
SK_ALACYSNaEx,0,1000
SK_ALASERNaEx,0,1000
SK_ALASm,0,1000
SK_ALAt4,0,1000
SK_ALATA_L,-833.582391205419,-732.911573420757
SK_ALATHRNaEx,0,1000
SK_ALAtN1,-1000,1000
SK_ALCD21_D,0,1000
SK_ALCD21_L,385.505879028654,1000
SK_ALCD22_D,0,1000
SK_ALCD22_L,0,1000
SK_ALDD20x,0,0.000379040433074351
SK_ALDD20xm,0,0.000329620196834923
SK_ALDD21,0,0.00208192958677955
SK_ALDD2xm,0,0.000337073247663966
SK_ALDD2y,0,1000
SK_ALOX52,0,337.781921441565
SK_ALR2,0,614.494120971407
SK_ALR3,385.505879028654,1000
SK_AMACR2p,368.419415483933,368.422723936041
SK_AMETt2m,0,1.59828264683447e-05
SK_AMPDA,155.668616202318,607.543178230797
SK_ANDRSTRNGLCte,0,0
SK_ANDRSTRNGLCtr,0,0
SK_ANDRSTRNtr,0,0
SK_APOCF,0,0.000260241130916938
SK_APOCFm,0,0.000311829976670452
SK_APOC_LYS_BTNP,0,0.000260241130916938
SK_APOC_LYS_BTNPm,0,0.000311829976670452
SK_APRTO2,0,0.00048733155113261
SK_ARACHCPT1,-7.85199376878154e-05,0.000161135490429842
SK_ARACHCPT2,-7.85199399615522e-05,0.000161135467351414
SK_ARACHCRNt,-1000,1000
SK_ARACHDCOAtx,-8.32774176160456e-05,0.000219708901909144
SK_ARACHDtr,0,0.000253486758083454
SK_ARGDCm,0,0.000487331551495675
SK_R_group_phosphotase_1,0,0.000596550140599561
SK_R_group_phosphotase_2,0,0.000130120565955849
SK_R_group_phosphotase_3,41.1575831345434,41.1583533244451
SK_ARTPLM3,0,41.1583533247137
SK_ARTPLM3m,0,41.1583533246298
SK_ASAH1,0,3.0263188364188e-05
SK_ASCBt4,-0.00178623207091277,0
SK_ASNt4,0,1000
SK_ASNtN1,-1000,1000
SK_ASPCTr,0,4.16755581227335e-05
SK_ASPDt6,0,1000
SK_ASPGLUm,0,0.00157303464482084
SK_ASPNATm,0,0.000589896919734656
SK_ASPt6,0,142.793548229906
SK_ASPTAm,-0.00157303514743035,0.000248372497139826
SK_ATP1ter,0,8.32774226182664e-05
SK_ATP2ter,25.9829318624943,159.372252390658
SK_ATPH1e,0,4.16387003951968e-05
SK_ATPH2e,0,4.16387008499441e-05
SK_ATPtm,999.997471887481,1000
SK_ATPtn,0,314.595669696553
SK_B3GALT3g,0,1.78792563474417e-05
SK_B3GALT41g,0,2.77516724054294e-05
SK_B3GALT43g,0,2.10253515433578e-05
SK_B3GALT5g,0,1.78792563474417e-05
SK_BAAT3x,368.419415483933,368.422723936041
SK_BACCL,0,0.000260241130916938
SK_BACCLm,0,0.000311829976670452
SK_BAMPPALDOX,0,5.76700667807017e-05
SK_BDHm,-239.222276404717,-239.193610719803
SK_BETALDHxm,0,3.74525624557975e-05
SK_BHBtm,-239.222276404717,-239.193610719803
SK_BILDGLCURt,0,8.32774389891711e-05
SK_BILDGLCURte,0,8.32774389891711e-05
SK_BILGLCURt,0,8.32774230730138e-05
SK_BILGLCURte,0,8.32774221635191e-05
SK_BILGLCURtr,0,0.000468224406176887
SK_BILIRED,0,3.37434658083549e-05
SK_BILIRUBt2,-337.781921441873,1000
SK_BILIRUBtr,-0.000468223892880815,0
SK_BIOCYTtn,0,0.000260241130490613
SK_BTND1,0,0.000260241123157812
SK_BTND1n,0,0.000260241130490613
SK_BTNDm,0,0.000311829976670452
SK_BTNPL,0,0.000260241130916938
SK_BTNPLm,0,0.000311829976670452
SK_BTNt2,-1000,1000
SK_BTNt2m,0,0.00252811255336383
SK_BTNtn,-0.000260241130490613,0
SK_C14STRr,0,9.3883719121853e-06
SK_C160CPT2,-328.955665252896,-328.937336715105
SK_C160CRNt,-1000,671.062663280439
SK_C161CPT12,0,0.00449498539467186
SK_C161CPT2,0,0.000260241057731037
SK_C161CPT22,-0.000376515461766758,0.00449498276407212
SK_C161CRN2t,-1000,1000
SK_C161CRNt,0,0.000260241057731037
SK_C180CPT1,-136.276122278227,-2.88564181128424
SK_C180CPT2,-0.000203480912773557,0.00137445269115233
SK_C180CRNt,-1000,1000
SK_C181CPT1,-1000,1000
SK_C181CPT2,-1000,1000
SK_C181CRNt,-1000,1000
SK_C204CPT2,0,0.000253486763085675
SK_C204CRNt,-1000,1000
SK_C226CPT1,0,706.662130323174
SK_C226CPT2,0,706.662130323174
SK_C3STDH1Pr,0,9.3883719121853e-06
SK_C3STKR2r,0,9.3883719121853e-06
SK_C4STMO2Pr,0,9.3883719121853e-06
SK_CAATPS,0,8.32774358059396e-05
SK_CAt7r,-1000,1000
SK_CATm,0,0.00524590235909272
SK_CATp,0,0.00226819894652408
SK_CBPPer,0,7.79152205723221e-05
SK_CBPter,0,7.79152205723221e-05
SK_CDIPTr,-3.81890069224664,-3.81851972275683
SK_CDPDAGtm,-0.000376515362631835,0
SK_CDSm,0,0.000376515259997885
SK_CEPTC,25.0340169262081,25.0346770900676
SK_CEPTE,8.91066951268428,8.91130590827544
SK_CERK,0,8.32774217087717e-05
SK_CERT1gt,0,2.54609400474567
SK_CERT2rt,0,5.23014501823127e-05
SK_CHAT,0,0.0020819332892188
SK_CHLPCTD,25.0340794524376,25.0346770900932
SK_CHLtm,0,3.74525624238231e-05
SK_CHOLD2m,0,3.74525624557975e-05
SK_CHOLPtl,-3.0263188364188e-05,0
SK_CHSTEROLt1,-1000,1000
SK_CHSTEROLt2,-1000,1000
SK_CHSTEROLt3,0,0.000429027645282076
SK_CHSTEROLtg,0,8.32774262562452e-05
SK_CK,0,0.000112986982360397
SK_CKc,0,0.000112986925785208
SK_CLOXAtex2,0,0.000501139654033977
SK_CLPNDCPT1,0,5.94838343204174e-05
SK_CLPNDCPT2,0,5.94838370489015e-05
SK_CLPNDCRNt,-1000,1000
SK_CLS_hs,1.69731949714746,1.69732155052267
SK_CMPACNAtg,0,0.000105126721337001
SK_CMPACNAtn,0,5.2301482198421e-05
SK_CMPSAS,0,0.000260241136203376
SK_CMPSASn,0,5.2301482198421e-05
SK_CO2ter,-0.00064974187421285,0
SK_CO2tg,-6.92965049893246e-06,0
SK_CO2tm,-266.437390132853,-266.426728124969
SK_COAtl,0,8.32774217087717e-05
SK_COAtm,-1000,1000
SK_COAtr,-1000,1000
SK_COQ3m,0,5.32760478696067e-06
SK_COQ5m,0,5.32760478696067e-06
SK_COQ6m,0,5.32760478696067e-06
SK_COQ7m,0,5.32760478696067e-06
SK_CORE2GTg,0,5.26408939549583e-06
SK_CORE3GTg,0,4.8586844254965e-06
SK_CORE4GTg,0,4.8586844254965e-06
SK_COt,0,3.37434598804975e-05
SK_COUCOAFm,0,5.32760776567507e-06
SK_CREATt4_2_r,-1000,1000
SK_CREATtmdiffir,0,0.000112986982360397
SK_CRNCARtp,0,0.00832771648731523
SK_CRNtim,-1000,1000
SK_CSCPASEly,0,7.5586104281279e-06
SK_CSm,0,0.00114171471977897
SK_CSNAT2m,52.63134506913,52.6318177051544
SK_CSNAT2x,-1000,552.63607393276
SK_CSNAT3x,52.6313450691339,52.6318177052822
SK_CSNATer,-1000,1000
SK_CSNATm,-1000,-605.254830178417
SK_CSNATp,-605.267652879973,-605.254830174183
SK_CSNATr,-1000,1000
SK_CSPG_Ct,0,7.5586104281279e-06
SK_CSPG_Ctly,0,7.5586104281279e-06
SK_CTPtn,0,5.23014525697363e-05
SK_CYSALANaEx,0,1000
SK_CYSGLTH,-1000,1000
SK_CYSO,0,0.00113275421654778
SK_CYSSERNaEx,0,1000
SK_CYSt4,0,1000
SK_CYSTA,0,0.000997052554566835
SK_CYSTHRNaEx,0,1000
SK_CYTDK1,0,420.281377268282
SK_CYTDK2m,0,0.000376514980246156
SK_CYTDt,-1000,1000
SK_CYTDtm,0,0.000376514980189313
SK_CYTK10,-1000,1000
SK_CYTK10n,-1000,1000
SK_CYTK11,-1000,1000
SK_CYTK11n,-1000,1000
SK_CYTK12,-1000,1000
SK_CYTK12n,-1000,1000
SK_CYTK13,-1000,1000
SK_CYTK13n,-1000,1000
SK_CYTK14,-1000,1000
SK_CYTK14n,-1000,1000
SK_CYTK1m,0,0.000376515259972621
SK_CYTK1n,-1000,1000
SK_CYTK2n,-1000,1000
SK_CYTK3n,-1000,1000
SK_CYTK4n,-1000,1000
SK_CYTK5,-1000,1000
SK_CYTK5n,-1000,1000
SK_CYTK6,-1000,1000
SK_CYTK6n,-1000,1000
SK_CYTK7,-1000,1000
SK_CYTK7n,-1000,1000
SK_CYTK8,-1000,1000
SK_CYTK8n,-1000,1000
SK_CYTK9,-1000,1000
SK_CYTK9n,-1000,1000
SK_D3AIBTm,-1000,1000
SK_DADNt4,-1000,0
SK_DAGK_hs,7.21325966662432,7.21356342676147
SK_DAGKn_hs,0,8.32774667287595e-05
SK_DAGt,-2.54588606508776,-2.54464066313699
SK_DALAt2r,-1000,0
SK_DATPtn,0,4.98819295499911e-08
SK_DCIm,-0.00037651536604244,0
SK_DCK1m,-1000,-406.811205525813
SK_DCSPTN1COAtx,-5.51205548617872e-05,0
SK_DCSPTN1CPT1,0,5.51205548617872e-05
SK_DCSPTN1CPT2,0,5.51204666408012e-05
SK_DCSPTN1CRNt,-1000,1000
SK_DCTPtn,0,3.57267016688657e-08
SK_DCYTDn,324.205857594681,406.816674184269
SK_DCYTt,-1000,0
SK_DDPGAm,0,0.000248372371402183
SK_DECDPtm,0,5.32760776567507e-06
SK_DESAT18_10,0,0.000858055417893411
SK_DESAT18_6,0,0.000214826264946292
SK_DESAT18_8,0,0.000245784875971822
SK_DESAT22_1p,0,5.5120549404819e-05
SK_DGCHOLtx,368.419415483933,368.422723936041
SK_DGK2m,0,7.75889735677993e-05
SK_DGNSKm,0,7.75889736056949e-05
SK_DGSNt,-1000,0
SK_DGSNtm,0,7.75889735677993e-05
SK_DGTPtn,0,3.74521215957125e-08
SK_DHAAt1r,0,0.00178623207091277
SK_DHCHOLESTANATEtm,-8.79326507856604e-05,0
SK_DHCR242r,0,0.00171610990211812
SK_DHCRD1,25.6418336504703,25.644175818708
SK_DHDPBMTm,0,5.32760776567507e-06
SK_DHEAtr,0,0
SK_DHFtl,-0.000102813668831914,0
SK_DHFtm,0,0.000102813691682968
SK_DHORD9,0,4.16755581227335e-05
SK_DHPM1,0,1.32421823764162e-05
SK_DIDPtn,-1000,1000
SK_DINt,-1000,0
SK_DITPtn,-1000,1000
SK_D_LACt2,-245.783896803771,-145.116587476054
SK_D_LACtm,-385.515051150317,-385.505879030507
SK_DLNLCGCPT1,-1000,1000
SK_DLNLCGCPT2,0,7.1937059146876e-05
SK_DLNLCGCRNt,-1000,1000
SK_DM_datp_m_,0,7.75889748941457e-05
SK_DMATTx,0,2.08308213890026e-05
SK_DMNONCOACRNCPT1,-552.63607393276,1000
SK_DNADtn,-0.000260241259411487,0
SK_DNDPt11m,0,7.75889736056949e-05
SK_DNDPt37m,0,4.95338166204002e-08
SK_DNDPt38m,0,0.00252811258360452
SK_DOLGLCP_Lter,0,2.74347087270144e-06
SK_DOLGPP_Ler,0,2.74347002005015e-06
SK_DOLICHOL_Lter,0,2.74347007689357e-06
SK_DOLPGT3_Ler,0,2.74347002005015e-06
SK_DOPABMO,0,0.000283436843483287
SK_DOPAMT,0,0.00010227945040242
SK_DPCOAtl,0,8.32774217087717e-05
SK_DPHMBDCm,0,5.32760776567507e-06
SK_DPMVDx,0,6.24923663963273e-05
SK_DPPS,0,5.32760776567507e-06
SK_DRPA,999.998959035486,1000
SK_DSAT,2.5458336530383,2.54588606508638
SK_DTTPtn,0,4.9533809942659e-08
SK_DUDPtn,-412.500030399798,670.110786189573
SK_DURAD,-1.32421823764162e-05,0
SK_DURIK1,0,1000
SK_DURIt,-1000,3.46472143205563
SK_DURItn,-406.816674184269,-324.205857594681
SK_EBP1r,0,9.3883719121853e-06
SK_ECOAH12m,614.817004323633,614.834384670626
SK_ECOAH1m,-0.000516675994504112,0
SK_ECOAH1x,-0.000689617653165442,0
SK_ECOAH9m,-0.0053419358479232,0.000658472824852652
SK_EHGLAT2m,0,0.000248372357759763
SK_EHGLATm,0,0.000248372429571949
SK_EICOSTETCPT1,0,7.19370596016233e-05
SK_EICOSTETCPT2,0,7.19370573278866e-05
SK_EICOSTETCRNt,-1000,1000
SK_ELAIDCPT1,287.779157029652,328.955665254099
SK_ELAIDCPT2,287.779157030268,328.955665254057
SK_ELAIDCRNt,-712.220842969701,1000
SK_ELAIDt,0,0.000273608259021785
SK_ESTRADIOLGLCt,-8.32774771879485e-05,0
SK_ESTRIOLGLCte,0,0
SK_ESTRIOLGLCtr,0,0
SK_ESTRONESt,-8.32774771879485e-05,0
SK_ETF,0,614.834384670866
SK_ETFQO,0,614.834384670866
SK_ETHAK,0.848619940030886,0.849256335832719
SK_FACOAL140i,0,0.000260241130840555
SK_FACOAL150,0,0.000260241125886296
SK_FACOAL160i,0,0.000297418597597243
SK_FACOAL170,0,0.000260241126355254
SK_FACOAL180i,0,0.000273608185977992
SK_FACOAL1812,0,0.000160877615892711
SK_FACOAL1813,0,0.000273608259054267
SK_FACOAL181i,0,0.000138795274056867
SK_FACOAL1821,0,0.000297418426413287
SK_FACOAL1822,0,0.000260241128245298
SK_FACOAL1831,0,0.000260241128245298
SK_FACOAL1832,0,0.000276897600997472
SK_FACOAL184,0,0.000260240992531635
SK_FACOAL200,0,0.000161135486391736
SK_FACOAL203,0,0.000260241265493732
SK_FACOAL204,0,0.00026024113776657
SK_FACOAL2042,0,0.000260241129126371
SK_FACOAL205,0,0.000260241195672251
SK_FACOAL224,0,0.000260241198304811
SK_FACOAL2251,0,0.000260241266843764
SK_FACOAL2252,0,0.0002602411262842
SK_FACOAL226,0,0.000260241200233935
SK_FACOAL240,0,0.000260241140040307
SK_FACOAL241,0,0
SK_FACOAL244_1,0,0.00026024126162838
SK_FACOAL245_1,0,0.000260241129467431
SK_FACOAL245_2,0,0.000260241129467431
SK_FACOAL246_1,0,0.000260241129467431
SK_FACOAL260,0,0.000260241277942441
SK_FADH2tru,0,0.00171610990211812
SK_FADtru,0,0.00171610990211812
SK_FAEL183,0,7.19370414117293e-05
SK_FAEL184,0,7.19370382284978e-05
SK_FAEL204,0,5.60349044462782e-05
SK_FAEL205,0,5.94838343204174e-05
SK_FAH3,0,0.000164018723181154
SK_FALDH,-1000,1000
SK_FAOXC140,0,0.000217130115345299
SK_FAOXC150m,0,0.000116903697744419
SK_FAOXC160,0,0.000196350404848999
SK_FAOXC16080m,0,0.000275426462849282
SK_FAOXC161802m,0,0.000318133498227427
SK_FAOXC16180m,0,0.000237131866620999
SK_FAOXC170m,0,0.000116903642393642
SK_FAOXC180,0,0.00137445197321995
SK_FAOXC1811601m,0,0.000275426319717553
SK_FAOXC1811602m,0,0.000115757442965029
SK_FAOXC1811603m,0,0.000237131907574865
SK_FAOXC182806m,0,0.00034445035051552
SK_FAOXC18280m,0,0.000245784877165534
SK_FAOXC183803m,0,0.000459641136558275
SK_FAOXC183806m,0,0.000422613111254577
SK_FAOXC18480m,0,0.000690585567719234
SK_FAOXC200180m,0,0.000203480814653049
SK_FAOXC2031836m,0,7.19371241757472e-05
SK_FAOXC204,0,0.000142855566809885
SK_FAOXC204184m,0,7.19370432307187e-05
SK_FAOXC2051843m,254.981583636056,961.667122118442
SK_FAOXC2242046m,0,5.60349153602147e-05
SK_FAOXC2251836m,0,5.51205466763349e-05
SK_FAOXC2252053m,0,5.27289225829009e-05
SK_FAOXC226,0,0.000343613167643753
SK_FAOXC226205m,0,706.662130316087
SK_FAOXC80,0,0.000343613145020072
SK_FAS120COA,0,8.16448718978791e-05
SK_FAS140COA,0,8.16445040072722e-05
SK_FATP1t,-1000,1000
SK_FATP2t,-1000,1000
SK_FATP3t,-1000,1000
SK_FATP4t,-0.000161135486337116,0
SK_FATP5t,-0.00085805605351652,0.000260241123669402
SK_FBA4,0,1.47127025229565e-05
SK_FBP26,0,8.32774239825085e-05
SK_FCLTm,0,3.28661117662556e-05
SK_FDH,0,0.000184074091954756
SK_FE3R2e,0,0.00178623207090712
SK_FORt2m,-0.000188485778949143,0
SK_FORtr,-9.38836990371783e-06,0
SK_FPGS2,0,2.77591410243379e-05
SK_FPGS2m,0,0.000110089204463293
SK_FPGS3,0,2.77591410243379e-05
SK_FPGS3m,0,0.000110089204463293
SK_FPGS4,0,2.77591548183409e-05
SK_FPGS4m,0,0.000102813614137717
SK_FPGS5,0,2.77591548183409e-05
SK_FPGS5m,0,0.000102813614137717
SK_FPGS6,0,2.77591548183409e-05
SK_FPGS6m,0,0.000102813614137717
SK_FPGS7m,0,0.000102813663573897
SK_FPGS8,0,2.77591413275028e-05
SK_FPGS8m,0,0.000102813663573897
SK_FPGS9,0,2.77591413275028e-05
SK_FPGS9m,0,0.000102813663573897
SK_FPGSm,0,0.000110089204463293
SK_FRDPtr,0,2.08308214268982e-05
SK_FRUt1r,-160.155181940565,348.058785396828
SK_FTHFDH,0,0.00107248376702
SK_FTHFLm,0,0.000188485778894248
SK_FUCGALGBSIDEte,0,1.78792557790075e-05
SK_FUCGALGBSIDEtg,-1.78792557790075e-05,0
SK_FUMm,-1000,-999.991156591091
SK_FUMSO4tm,0,0.000510205728687652
SK_FUMtm,-1000,-999.999876679155
SK_FUT11g,0,1.78792557790075e-05
SK_G14T18g,0,4.8586844254965e-06
SK_G14T19g,0,4.8586844254965e-06
SK_G14T20g,0,4.8586844254965e-06
SK_G14T21g,0,4.8586844254965e-06
SK_G14T2g,0,5.26408939549583e-06
SK_G14T3g,0,5.26408939549583e-06
SK_G14T4g,0,5.26408939549583e-06
SK_G14T5g,0,5.26408939549583e-06
SK_G3PD2m,0,0.00137445264276304
SK_G5SADrm,0,592.851746669546
SK_G6PDH1rer,-1000,1000
SK_G6PDH2rer,-1000,1000
SK_G6PPer,0,8.32774439913919e-05
SK_G6Pter,-1000,0.000649741879442445
SK_GACMTRc,0,0.000112986890030697
SK_GALASE16ly,0,5.26408939549583e-06
SK_GALASE17ly,0,5.26408931699982e-06
SK_GALASE18ly,0,5.26408931699982e-06
SK_GALASE19ly,0,5.26408931699982e-06
SK_GALASE20ly,0,4.8586844254965e-06
SK_GALGLUSIDEtg,0,2.77516717233084e-05
SK_GALGLUSIDEtl,-0.000122321752087373,0
SK_GALGT1,0,2.77516724054294e-05
SK_GALGT3,0,2.10253515433578e-05
SK_GALNACT1g,0,7.5586104281279e-06
SK_GALNACT3g,0,7.5586104281279e-06
SK_GALNTg,0,5.26408931699982e-06
SK_GALOR,0,0.00204089767385085
SK_GALt1r,-1000,1000
SK_GALT2g,0,7.55860754806134e-06
SK_GALTg,0,7.55860754806134e-06
SK_GALtly,0,0.000122321759443711
SK_GARFT,0,1.87159279221305e-05
SK_GCALDDm,0,0.00107248378733971
SK_GCC2cm,0,614.834384671066
SK_GD1Cte,0,2.77516724054294e-05
SK_GD1Ctg,-2.77516724054294e-05,0
SK_GDPFUCtg,0,1.78792557790075e-05
SK_GDPtg,-1.78792557790075e-05,0
SK_GFUCS,0,1.78792570295627e-05
SK_GGH_10FTHF5GLUl,0,0.00010281366487092
SK_GGH_10FTHF6GLUl,0,0.00010281366487092
SK_GGH_10FTHF7GLUl,0,0.00010281366487092
SK_GGH_5DHFl,0,0.00010281366880665
SK_GGH_6DHFl,0,0.00010281366880665
SK_GGH_7DHFl,0,0.00010281366880665
SK_GGNG,0,0.000185536111034294
SK_GGT_L,0,2.74347002005015e-06
SK_GGT5r,0,4.16387154018594e-05
SK_GHMT2rm,0,0.00267096932589084
SK_GLACO,0,1.50082594498397e-05
SK_GLACter,-1.50082594498397e-05,0
SK_GLBRAN,0,0.000185536111034294
SK_GLCAASE1ly,0,2.70216359785653e-06
SK_GLCAASE5ly,0,7.5586104281279e-06
SK_GLCAE2g,0,2.70216359785653e-06
SK_GLCAT3g,0,7.5586104281279e-06
SK_GLCAT6g,0,2.70216359785653e-06
SK_GLCAT7g,0,2.70216359785653e-06
SK_GLCAT8g,0,2.70216359785653e-06
SK_GLCAT9g,0,2.70216359785653e-06
SK_GLCATg,0,7.55860754806134e-06
SK_GLCNACASE1ly,0,2.70216359785653e-06
SK_GLCNACASE2ly,0,2.70216359785653e-06
SK_GLCNACASE3ly,0,2.70216359785653e-06
SK_GLCNACASE4ly,0,2.70216359785653e-06
SK_GLCNACASE5ly,0,2.70216359785653e-06
SK_GLCNACDASg,0,2.70216359785653e-06
SK_GLCNACT1g,0,2.70216359785653e-06
SK_GLCNACT2g,0,2.70216359785653e-06
SK_GLCNACT3g,0,2.70216359785653e-06
SK_GLCNACT4g,0,2.70216359785653e-06
SK_GLCNACT5g,0,2.70216359785653e-06
SK_GLCt1r,-0.00936181061206298,1000
SK_GLCter,-8.32774230730138e-05,7.79151800998079e-05
SK_GLCtg,0,0.000109344257452904
SK_GLCURter,0,1.50082594498397e-05
SK_GLCURtly,-1.51172163087823e-05,0
SK_GLDBRAN,0,1000
SK_GLGNS1,0,0.000185536111034294
SK_GLNtN1,-1000,1000
SK_GLPASE1,0,0.00117022625511254
SK_GLPASE2,0,0.00117022627625829
SK_GLUCYS,0,4.16387019868125e-05
SK_GLUDxm,-1000,592.849366030834
SK_GLUDym,-1000,592.849366031106
SK_GLUt2m,999.994554047329,1000
SK_GLUt6,0,1000
SK_GLUt7l,0,0.0006168823289651
SK_GLUTCOADHm,0,0.000287741299530353
SK_GLUtr,-4.16387154018594e-05,0
SK_GLYAMDTRc,0,0.000112986890030697
SK_GLYBt4_2_r,-3.90971147226082e-05,0
SK_GLYBtm,0,3.74525624238231e-05
SK_GLYC3Ptm,0,0.000327709175593327
SK_GLYCK2,0,8.32774358059396e-05
SK_GLYCLTDy,0,0.00171611079997547
SK_GLYC_St,0,0.00353830485528306
SK_GLYCtm,0,6.98320350238646e-05
SK_GLYOXm,385.505879030507,385.515051150317
SK_GLYt4,0,1000
SK_GLYtp,368.419415483933,368.422723936041
SK_GMPtg,0,1.78792557790075e-05
SK_GNDer,0,0.000649741883080424
SK_GPAM_hs,0,0.000130120565955849
SK_GQ1Bte,0,2.10253515433578e-05
SK_GQ1Btg,-2.10253515433578e-05,0
SK_GRTTx,0,2.08308213890026e-05
SK_GSNt,-1000,1000
SK_GTHDH,0,0.00178623219471774
SK_GTHO,0,1000
SK_GTHOm,0,1000
SK_GTHP,0,0.00171611079414902
SK_GTHPe,0,2.03217668968136e-05
SK_GTHPm,0,0.00147487169687111
SK_GTHRDtr,0,4.16387154018594e-05
SK_GTHS,0,4.16387019868125e-05
SK_GUACYC,0,0.000260241267708849
SK_H2CO3Dm,406.811472481239,406.822435849276
SK_H2O2t,-2.03217668968136e-05,0
SK_H2O2tly,-500,500.000308441079
SK_H2O2tn,-0.000299618982921857,0
SK_H2O2tp,-0.00449498532566395,0.00453639804095474
SK_H2Oter,-67.1128481133005,1000
SK_H2Otg,0,0.000109344315205817
SK_H2Otly,-1000,1000
SK_H2Otm,-1000,-999.995836141866
SK_H2Otn,-1000,5.68352985585818
SK_HACD1m,-0.000516675994504112,0
SK_HACD1x,-0.000689617653165442,0
SK_HACD9m,-0.0053419358479232,0.000658472824852652
SK_HBZOPT10m,0,5.32760776567507e-06
SK_HDCAtr,-1000,1000
SK_HDCEAtr,-0.000557347866333657,0.000262420155195286
SK_HDD2COAtx,-0.00449498530258552,0
SK_HEXCCOAtx,0,5.47654012734711e-05
SK_HGNTOR,0,0.000238340282888948
SK_HIBDm,614.817004323633,614.834384670626
SK_HISDC,0,0.000379040140046527
SK_HISt4,0,1000
SK_HISTASE,0,0.000379040426878419
SK_HIStiDF,0,1000
SK_HIStN1,-1000,1000
SK_HMGCOASi,0,0.00416385807659481
SK_HMGCOASim,322.075111571437,1000
SK_HMGCOAtx,78.9468018135994,78.9515322803427
SK_HMGLm,322.075111571568,322.096576479688
SK_HMGLx,302.627415089075,302.635742805494
SK_HOMt4,0,1000
SK_HOXG,0,3.37434598482016e-05
SK_HPACtr,0,0.00037904023736246
SK_HPDCACRNCPT1,-7.85199167694373e-05,0.00021881109307742
SK_HPDCACRNCPT2,-7.85199399615522e-05,0.000218811083868786
SK_HPDCACRNt,-1000,1000
SK_HPDCAt,0,0.000218811081367676
SK_HPYRDCm,0,0.00107248378733971
SK_HPYRR2x,0,0.00176914740040957
SK_HPYRRy,0,0.000836133463508304
SK_HS1ly,0,2.70216359785653e-06
SK_HS2ly,0,2.70216359785653e-06
SK_HS3ly,0,2.70216359785653e-06
SK_HS4ly,0,2.70216359785653e-06
SK_HSAT1ly,0,2.70216359785653e-06
SK_HSAT2ly,0,2.70216359785653e-06
SK_HSAT3ly,0,2.70216359785653e-06
SK_HSAT4ly,0,2.70216359785653e-06
SK_HSD17B2r,0,0
SK_HSD17B42x,0,0.000672846628219759
SK_HSD17B4x,0,0.000142543505944559
SK_HSD3A1r,-1000,1000
SK_HSD3A2r,-1000,1000
SK_HSPASEly,0,2.70216359785653e-06
