Reaction,CT_Span,Disease_Span,SpanDiff,FSR,AbsDistToCT,Direction,RegulationStatus
AD_10FTHF7GLUtl,5.0021382539086e-05,0.000901346727050039,0.000851325344510953,18.0192286038024,17.0192286038024,Up,Upregulated
AD_10FTHF7GLUtm,4.45255114146476e-05,0.000425937462499122,0.000381411951084475,9.56614419388793,8.56614419388793,Up,Upregulated
AD_10FTHFtl,5.00213825489482e-05,0.000901346727005148,0.0008513253444562,18.0192285993523,17.0192285993523,Up,Upregulated
AD_13DAMPPOX,1.93962967552919e-05,0.000718824944090812,0.00069942864733552,37.0599064945063,36.0599064945063,Up,Upregulated
AD_2HBO,0.000976063189682463,0.0906976708487264,0.0897216076590439,92.9219253501738,91.9219253501738,Up,Upregulated
AD_2HBt2,1990.00097606051,2000,9.99902393948582,1.00502463268098,0.00502463268097508,Up,Unchanged
AD_34DHOXPEGOX,1.20637356531006e-05,0.00283514385910166,0.00282308012344856,235.013758642248,234.013758642248,Up,Upregulated
AD_34DHOXPEGt,1.20637356531006e-05,0.00283514385910166,0.00282308012344856,235.013758642248,234.013758642248,Up,Upregulated
AD_34HPPOR,1.37185407993456e-05,0.00259761033182566,0.00258389179102631,189.350337606574,188.350337606574,Up,Upregulated
AD_3DSPHR,0.000555772220479867,0.011672321117335,0.0111165488968551,21.0019873020224,20.0019873020224,Up,Upregulated
AD_3HBCDm,0,0,0,NaN,NaN,Unchanged,Unchanged
AD_3HBCOAHLm,0.000168124808309565,0.101890534670702,0.101722409862392,606.041045906162,605.041045906162,Up,Upregulated
AD_3HLYTCL,2.45247369292656e-05,0.011890020442209,0.0118654957052797,484.817450906905,483.817450906905,Up,Upregulated
AD_3M4HDXPAC,1.92436409444478e-05,0.00147746908851332,0.00145822544756887,76.7770035191599,75.7770035191599,Up,Upregulated
AD_3MLDAt,4.19463061689385e-05,0.00143631490016105,0.00139436859399211,34.2417493062751,33.2417493062751,Up,Upregulated
AD_3MOBt2im,0.000168124803163484,0.101890533579422,0.101722408776258,606.041057965394,605.041057965394,Up,Upregulated
AD_3MOPt2im,0.000258644002258279,0.00703347412877875,0.00677483012652047,27.1936486729555,26.1936486729555,Up,Upregulated
AD_3MOXTYROX,1.92436409444478e-05,0.00147746908851332,0.00145822544756887,76.7770035191599,75.7770035191599,Up,Upregulated
AD_3SALACBOXL,2.81994433635191e-05,0.00612013675661593,0.00609193731325242,217.030410058852,216.030410058852,Up,Upregulated
AD_3SALAOX,9.51799927406682e-06,0.00235985240681202,0.00235033440753796,247.935762428748,246.935762428748,Up,Upregulated
AD_41R1H2MAE12BOOX,1.16122771685839e-05,0.001690706014152,0.00167909373698342,145.59642261434,144.59642261434,Up,Upregulated
AD_41R2A1H12BOOX,1.20065524242818e-05,0.00283514386728467,0.00282313731486039,236.133051945114,235.133051945114,Up,Upregulated
