Reaction,CT_Span,Disease_Span,SpanDiff,FSR,AbsDistToCT,Direction,RegulationStatus
AD_10FTHF7GLUtl,5.89998899993129e-05,0.000621292289508801,0.000562292399509488,10.5303974213518,9.53039742135175,Up,Upregulated
AD_10FTHF7GLUtm,5.22424051172266e-05,0.000300662961837254,0.000248420556720027,5.75515160840312,4.75515160840312,Up,Upregulated
AD_10FTHFtl,5.86990804360989e-05,0.000621235111452734,0.000562536031016635,10.5833874540679,9.58338745406794,Up,Upregulated
AD_13DAMPPOX,2.27579474764515e-05,0.000509842039098984,0.000487084091622533,22.4028128910368,21.4028128910368,Up,Upregulated
AD_2HBO,0.00114600515007623,0.0648200397749861,0.0636740346249098,56.5617351463683,55.5617351463683,Up,Upregulated
AD_34DHOXPEGOX,1.40885736527707e-05,0.00202620046763968,0.00201211189398691,143.81870852066,142.81870852066,Up,Upregulated
AD_34DHOXPEGt,1.40874552471359e-05,0.00202620046763968,0.00201211301239255,143.830126314092,142.830126314092,Up,Upregulated
AD_34HPPOR,1.60961557753581e-05,0.00185417151101319,0.00183807535523783,115.193437295866,114.193437295866,Up,Upregulated
AD_3DSPHR,0.000652095348527837,0.00833983532820104,0.0076877399796732,12.7892881723953,11.7892881723953,Up,Upregulated
AD_3HBCOAHLm,0.000197299979966629,0.135913812658771,0.135716512678804,688.868861931759,687.868861931759,Up,Upregulated
AD_3HLYTCL,2.87054659793284e-05,0.00624299481504664,0.00621428934906731,217.484531327322,216.484531327322,Up,Upregulated
AD_3M4HDXPAC,2.25788316591632e-05,0.0010548149513312,0.00103223611967203,46.7169855045673,45.7169855045673,Up,Upregulated
AD_3MLDAt,4.93281401142872e-05,0.00102504589801811,0.000975717757903819,20.7801448755862,19.7801448755862,Up,Upregulated
AD_3MOBt2im,0.000197720456753814,0.135907224021025,0.135709503564271,687.370574862906,686.370574862906,Up,Upregulated
AD_3MOPt2im,0.000305201035516234,0.00493458966780704,0.0046293886322908,16.168325443131,15.168325443131,Up,Upregulated
AD_3MOXTYROX,2.25788316591632e-05,0.00105432635401664,0.00103174752235748,46.6953458855681,45.6953458855681,Up,Upregulated
AD_3SALACBOXL,3.3172711368934e-05,0.00437414383853252,0.00434097112716358,131.859702087206,130.859702087206,Up,Upregulated
AD_3SALAOX,1.11676031906427e-05,0.00168669999812702,0.00167553239493638,151.035094042409,150.035094042409,Up,Upregulated
AD_41R1H2MAE12BOOX,1.35556391365725e-05,0.00120622712979923,0.00119267149066266,88.9834199366433,87.9834199366433,Up,Upregulated
AD_41R2A1H12BOOX,1.41717321184842e-05,0.00202619975985385,0.00201202802773537,142.974743165733,141.974743165733,Up,Upregulated
AD_42A12BOOX,2.39587351795005e-05,0.00279458776976054,0.00277062903458104,116.641707036006,115.641707036006,Up,Upregulated
AD_4HOXPACDOX_NADP_,5.33730894858309e-05,0.00242681120737241,0.00237343811788658,45.4688164157457,44.4688164157457,Up,Upregulated
AD_4PYRDX,4.48977098130854e-05,0.00124702769034002,0.00120212998052693,27.7748619145953,26.7748619145953,Up,Upregulated
AD_5AOPtm,5.62455660508221e-05,0.00134775164577487,0.00129150607972404,23.9619180746989,22.9619180746989,Up,Upregulated
AD_5HLTDL,2.12700840620528e-05,0.00192096725851343,0.00189969717445138,90.313101392042,89.313101392042,Up,Upregulated
AD_5HOXINDACTO2OX,6.24803214973254e-05,0.0156119452404937,0.0155494649189964,249.869796863353,248.869796863353,Up,Upregulated
AD_5HOXINOXDA,2.12700840620528e-05,0.00192096725851343,0.00189969717445138,90.313101392042,89.313101392042,Up,Upregulated
AD_5MTHFt2,2000,0.00196401090524745,-1999.99803598909,9.82005452623724e-07,0.999999017994547,Down,Downregulated
AD_7DHFtl,5.45400927573307e-05,0.000469718554787354,0.000415178462030023,8.61235342736412,7.61235342736412,Up,Upregulated
AD_7DHFtm,5.42251046529903e-05,0.000469739213410018,0.000415514108757028,8.66276268927613,7.66276268927613,Up,Upregulated
AD_7THFtm,5.55950613261302e-05,0.000518817716558366,0.000463222655232236,9.33208281784045,8.33208281784045,Up,Upregulated
AD_A4GALTg,1.6193867595072e-05,0.000367469620490131,0.000351275752895059,22.6918997782813,21.6918997782813,Up,Upregulated
AD_AACTOOR,5.51131278716893e-05,0.153698017746478,0.153642904618607,2788.77326840001,2787.77326840001,Up,Upregulated
AD_AACTtm,5.51131278716893e-05,0.153698017746478,0.153642904618607,2788.77326840001,2787.77326840001,Up,Upregulated
AD_ABUTt2rL,9.73425157134813e-05,0.00353825987274758,0.0034409173570341,36.3485558885917,35.3485558885917,Up,Upregulated
AD_ACACT10m,0.000303818144118395,0.0180009553155273,0.0176971371714089,59.2491122206069,58.2491122206069,Up,Upregulated
AD_ACACT1x,4.9369694482136e-05,0.464046510848505,0.463997141154022,9399.42034716087,9398.42034716087,Up,Upregulated
AD_ACACT4p,2.01565786142055e-05,0.014201363968624,0.0141812073900098,704.552307236086,703.552307236086,Up,Upregulated
AD_ACACT5p,3.02580648215193e-05,0.0141785987673728,0.0141483407025513,468.589080333027,467.589080333027,Up,Upregulated
AD_ACACT6p,3.02580635381472e-05,0.0138687546376133,0.0138384965740751,458.34904868015,457.34904868015,Up,Upregulated
AD_ACACT7p,3.02580635381472e-05,0.0138687546376133,0.0138384965740751,458.34904868015,457.34904868015,Up,Upregulated
AD_ACACT8p,1.46048799706477e-05,0.0114526185533848,0.0114380136734141,784.163825817243,783.163825817243,Up,Upregulated
AD_ACACT9p,1.46048799706477e-05,0.011452618518291,0.0114380136383204,784.163823414367,783.163823414367,Up,Upregulated
AD_ACALDtm,0.000138937447931371,0.0194326422305267,0.0192937047825953,139.866123351607,138.866123351607,Up,Upregulated
AD_ACCOACm,0.000159681341699525,0.00236126041409079,0.00220157907239127,14.7873282436092,13.7873282436092,Up,Upregulated
AD_ACCOALm,7.98229420411189e-05,0.00217172918277697,0.00209190624073585,27.2068296061833,26.2068296061833,Up,Upregulated
AD_ACETONEt2,0.000245078635316531,0.0423848349942091,0.0421397563588926,172.943818376771,171.943818376771,Up,Upregulated
AD_ACGALtly,7.98293069408373e-05,0.0017714488950098,0.00169161958806896,22.1904581524508,21.1904581524508,Up,Upregulated
AD_ACGAM6PSi,1.61938680814377e-05,0.0193867616284851,0.0193705677604036,1197.16682456536,1196.16682456536,Up,Upregulated
AD_ACGAMK,2.23145405264802e-05,0.00176591444079577,0.00174359990026929,79.1373875119766,78.1373875119766,Up,Upregulated
AD_ACGAMPM,2.23145421429649e-05,0.00214934350594831,0.00212702896380534,96.3203050359665,95.3203050359665,Up,Upregulated
AD_ACGAMtly,2.23145405264802e-05,0.00176591444079577,0.00174359990026929,79.1373875119766,78.1373875119766,Up,Upregulated
AD_ACITL,0.00013620459685626,0.00115228139448664,0.00101607679763038,8.45993028930349,7.45993028930349,Up,Upregulated
AD_ACNAM9PL,7.15106639859187e-05,0.00065360968005157,0.000582099016065651,9.14003092154583,8.14003092154583,Up,Upregulated
AD_ACNAMlt,1.89403531578591e-05,0.000580564698793751,0.000561624345635892,30.6522636592365,29.6522636592365,Up,Upregulated
AD_ACNAMPH,7.15106639859187e-05,0.00065360968005157,0.000582099016065651,9.14003092154583,8.14003092154583,Up,Upregulated
AD_ACNMLr,7.15106639859187e-05,0.000653609680057343,0.000582099016071425,9.14003092162656,8.14003092162656,Up,Upregulated
AD_ACOAD10m,0.000303470630370839,0.0049326076015177,0.00462913697114686,16.2539867383216,15.2539867383216,Up,Upregulated
AD_ACOAD1fm,42.2396162799158,0.00655875477180839,-42.233057525144,0.000155274961030528,0.999844725038969,Down,Downregulated
AD_ACOAD9m,0.000198409066679114,316.815203661828,316.815005252761,1596777.85377728,1596776.85377728,Up,Upregulated
AD_ACOAO7p,3.02580635381472e-05,0.0138751930035141,0.013844934939976,458.561830502514,457.561830502514,Up,Upregulated
AD_ACP1_FMN_,9.31316606624932e-05,0.00130724920661685,0.00121411754595435,14.0365714228406,13.0365714228406,Up,Upregulated
AD_ACRNtm,0.000136204297973563,1000.86015298833,1000.86001678404,7348227.3898772,7348226.3898772,Up,Upregulated
AD_ACS2,7.98229384031401e-05,0.00177166449611832,0.00169184155771518,22.1949295723825,21.1949295723825,Up,Upregulated
AD_ACt2m,0.000138937447931371,0.0194326443574937,0.0192937069095623,139.866138660417,138.866138660417,Up,Upregulated
AD_ACtg,9.09561191736464e-06,0.000141195425528257,0.000132099813610893,15.5234663496029,14.5234663496029,Up,Upregulated
AD_ADCim,0.000245079201818044,0.0423848349942659,0.0421397557924479,172.943418616705,171.943418616705,Up,Upregulated
AD_ADEt,0.00150946834196475,0.164655505204678,0.163146036862713,109.081787691128,108.081787691128,Up,Upregulated
AD_ADMDC,3.71016271856206e-05,0.000645184724492154,0.000608083097306533,17.3896611397736,16.3896611397736,Up,Upregulated
AD_ADNCYC,8.04113247738769e-05,0.00177144884145708,0.0016910375166832,22.0298427670298,21.0298427670298,Up,Upregulated
AD_ADNtl,510.000143021323,138.684676417702,-371.315466603621,0.271930661815331,0.728069338184669,Down,Downregulated
AD_ADNtm,510.000143021328,0.0048065963839008,-509.995336424944,9.42469614895734e-06,0.999990575303851,Down,Downregulated
