Reaction,CT_Span,Disease_Span,SpanDiff,FSR,AbsDistToCT,Direction,RegulationStatus
AD_10FTHF7GLUtl,0.000181051075456252,0.000383455921060261,0.000202404845604009,2.11794334882543,1.11794334882543,Up,Upregulated
AD_10FTHFtl,0.000181544950644912,0.000383455921060261,0.00020191097041535,2.11218169218197,1.11218169218197,Up,Upregulated
AD_13DAMPPOX,7.02423562790619e-05,0.000306066846345487,0.000235824490066426,4.35729754180699,3.35729754180699,Up,Upregulated
AD_2HBO,0.00353473621510147,0.0385822712413528,0.0350475350262514,10.9151769448927,9.91517694489268,Up,Upregulated
AD_34DHOXPEGOX,4.34809037415107e-05,0.00120685571528156,0.00116337481154005,27.7559942740885,26.7559942740885,Up,Upregulated
AD_34DHOXPEGt,4.34809037415107e-05,0.00120614149977882,0.00116266059603731,27.7395683159946,26.7395683159946,Up,Upregulated
AD_34HPPOR,4.96807529088983e-05,0.00110508875627602,0.00105540800336712,22.2438004975985,21.2438004975985,Up,Upregulated
AD_3DSPHR,0.00201283787100692,0.00496534296877071,0.00295250509776379,2.46683701667775,1.46683701667775,Up,Upregulated
AD_3HBCOAHLm,0.000608852877788809,0.0433465815578984,0.0427377286801096,71.1938518141223,70.1938518141223,Up,Upregulated
AD_3HLYTCL,8.85993603295265e-05,0.00505831364768738,0.00496971428735786,57.0919883492844,56.0919883492844,Up,Upregulated
AD_3M4HDXPAC,6.96980060038754e-05,0.000628950345776147,0.000559252339772272,9.02393600386753,8.02393600386753,Up,Upregulated
AD_3MLDAt,0.000151905673513666,0.000611431224573522,0.000459525551059856,4.02507168054204,3.02507168054204,Up,Upregulated
AD_3MOBt2im,0.000608852454251973,0.0433436169436163,0.0427347644893643,71.1890321553645,70.1890321553645,Up,Upregulated
AD_3MOPt2im,0.000937871765756881,0.00299221663067328,0.0020543448649164,3.19043257289924,2.19043257289924,Up,Upregulated
AD_3MOXTYROX,6.96895212210317e-05,0.000628950345776147,0.000559260824555115,9.02503467890572,8.02503467890572,Up,Upregulated
AD_3SALACBOXL,0.000102122351947287,0.00260366004862009,0.0025015376966728,25.4954963235084,24.4954963235084,Up,Upregulated
AD_3SALAOX,3.44687824735956e-05,0.00100394146464093,0.000969472682167331,29.1261075267159,28.1261075267159,Up,Upregulated
AD_41R1H2MAE12BOOX,4.18393612945818e-05,0.000719776622005952,0.00067793726071137,17.2033367559835,16.2033367559835,Up,Upregulated
AD_41R2A1H12BOOX,4.34809043326823e-05,0.00120605406303298,0.0011625731587003,27.7375570159532,26.7375570159532,Up,Upregulated
AD_42A12BOOX,7.39485995561173e-05,0.00166331726806955,0.00158936866851343,22.4928839498483,21.4928839498483,Up,Upregulated
AD_4HOXPACDOX_NADP_,0.000164102887310946,0.0014443878289967,0.00128028494168575,8.80172099750953,7.80172099750953,Up,Upregulated
AD_4PYRDX,0.000138576684321379,0.00075492752530959,0.000616350840988211,5.4477239732393,4.4477239732393,Up,Upregulated
AD_5AOPtm,0.00017360182211412,0.000817426559819978,0.000643824737705859,4.70862891797663,3.70862891797663,Up,Upregulated
AD_5HLTDL,6.56500753090465e-05,0.00114328148060724,0.0010776314052982,17.4147778997247,16.4147778997247,Up,Upregulated
AD_5HOXINDACTO2OX,0.000192845388028218,0.00929436084282997,0.00910151545480176,48.1959197358144,47.1959197358144,Up,Upregulated
AD_5HOXINOXDA,6.56500753090465e-05,0.00114319775479998,0.00107754767949094,17.413502565205,16.413502565205,Up,Upregulated
AD_5MTHFt2,2000,0.00117228307125572,-1999.99882771693,5.8614153562786e-07,0.999999413858464,Down,Downregulated
AD_A4GALTg,4.99823408312062e-05,0.000222028447557513,0.000172046106726307,4.44213784038884,3.44213784038884,Up,Upregulated
AD_AACTOOR,0.000169424452062379,0.0644476484798702,0.0642782240278078,380.391659499903,379.391659499903,Up,Upregulated
AD_AACTtm,0.000169424452062379,0.0644401712362423,0.06427074678418,380.347526297542,379.347526297542,Up,Upregulated
AD_ABUTt2rL,0.000300279102398415,0.00210628511658928,0.00180600601419086,7.01442457955208,6.01442457955208,Up,Upregulated
AD_ACACT10m,0.000936661143441597,0.0110716182997463,0.0101349571563047,11.8203027607888,10.8203027607888,Up,Upregulated
AD_ACACT1rm,0.0117911400822095,0.00402230118237412,-0.00776883889983537,0.341129115109317,0.658870884890683,Down,Downregulated
AD_ACACT1x,0.000152379453621424,0.276866844518111,0.276714465064489,1816.95653802492,1815.95653802492,Up,Upregulated
AD_ACACT4p,6.19630025264447e-05,0.00856717839212706,0.00850521538960062,138.262802685695,137.262802685695,Up,Upregulated
AD_ACACT5p,9.33914551344609e-05,0.00856650880962206,0.0084731173544876,91.7269015381373,90.7269015381373,Up,Upregulated
AD_ACACT6p,9.33914549070872e-05,0.00825747083088402,0.00816407937597693,88.417841215764,87.417841215764,Up,Upregulated
AD_ACACT7p,9.33914549070872e-05,0.00825747083088402,0.00816407937597693,88.417841215764,87.417841215764,Up,Upregulated
AD_ACACT8p,4.47713764515356e-05,0.00681856775872109,0.00677379638226956,152.297478861346,151.297478861346,Up,Upregulated
AD_ACACT9p,4.47713764515356e-05,0.006818567938437,0.00677379656198546,152.297482875426,151.297482875426,Up,Upregulated
