Reaction,CT_Span,Disease_Span,SpanDiff,FSR,AbsDistToCT,Direction,RegulationStatus
AD_10FTHF7GLUtl,6.01579201932451e-05,0.000114325871588032,5.41679513947866e-05,1.90042925720808,0.900429257208078,Up,Unchanged
AD_10FTHF7GLUtm,5.35772607966915e-05,3.47882627877054e-06,-5.0098434517921e-05,0.0649310216132841,0.935068978386716,Down,Downregulated
AD_10FTHFtl,6.01579201932451e-05,0.000114325871550136,5.41679513568909e-05,1.90042925657814,0.900429256578142,Up,Unchanged
AD_13DAMPPOX,2.3339443628161e-05,3.66849621968868e-06,-1.96709474084723e-05,0.157180105838613,0.842819894161387,Down,Downregulated
AD_2HBO,0.0011744878142963,0.00548971654029629,0.00431522872599999,4.67413665214184,3.67413665214184,Up,Upregulated
AD_2HBt2,1990.00117448909,2000,9.99882551090695,1.00502453246716,0.00502453246716006,Up,Unchanged
AD_34DHOXPEGOX,1.4447411558649e-05,7.25748759577982e-06,-7.18992396286922e-06,0.502338260823966,0.497661739176034,Down,Unchanged
AD_34DHOXPEGt,1.4447411558649e-05,7.25748759577982e-06,-7.18992396286922e-06,0.502338260823966,0.497661739176034,Down,Unchanged
AD_34HPPOR,1.65074391702547e-05,1.87678767815669e-06,-1.4630651492098e-05,0.113693448075128,0.886306551924872,Down,Downregulated
AD_3DSPHR,0.000668757449830082,0.0024874312299894,0.00181867378015932,3.71948189978505,2.71948189978505,Up,Upregulated
AD_3HBCDm,1.13686837721616e-13,0,-1.13686837721616e-13,NaN,NaN,Unchanged,Unchanged
AD_3HBCOAHLm,0.000202303810226567,7.51282771827481e-06,-0.000194790982508292,0.0371363629279198,0.96286363707208,Down,Downregulated
AD_3HLYTCL,2.94389593591404e-05,3.69031863556302e-06,-2.57486407235774e-05,0.125354928159756,0.874645071840244,Down,Downregulated
AD_3M4HDXPAC,2.31557597452912e-05,2.47052676627391e-06,-2.06852329790173e-05,0.106691673840514,0.893308326159486,Down,Downregulated
AD_3MLDAt,5.04737367140135e-05,7.1720825345345e-06,-4.3301654179479e-05,0.1420953351477,0.8579046648523,Down,Downregulated
AD_3MOBt2im,0.000202303621620103,0.00076073561206158,0.000558431990441477,3.7603657609755,2.7603657609755,Up,Upregulated
AD_3MOPt2im,0.000311225081475186,0.000760650844085831,0.000449425762610645,2.44405380337727,1.44405380337727,Up,Upregulated
AD_3MOXTYROX,2.32252369212931e-05,2.47052676627391e-06,-2.07547101550192e-05,0.106372510844395,0.893627489155605,Down,Downregulated
AD_3SALACBOXL,3.3932228291178e-05,3.74879755327129e-06,-3.01834307379067e-05,0.110478967697088,0.889521032302912,Down,Downregulated
AD_3SALAOX,1.14529536574537e-05,1.24989003325027e-06,-1.02030636242034e-05,0.109132549614119,0.890867450385881,Down,Downregulated
AD_41R1H2MAE12BOOX,1.39044307452838e-05,7.25748836316598e-06,-6.64694238211779e-06,0.521955087275158,0.478044912724842,Down,Unchanged
AD_41R2A1H12BOOX,1.44474288265798e-05,1.49934367073001e-06,-1.29480851558498e-05,0.103779273719043,0.896220726280957,Down,Downregulated
AD_42A12BOOX,2.4651022007068e-05,2.49708614319388e-06,-2.21539358638741e-05,0.101297469227763,0.898702530772237,Down,Downregulated
AD_4HGLSDm,666.940013895822,1000,333.059986104178,1.49938522080668,0.499385220806684,Up,Unchanged
AD_4HOXPACDOX_NADP_,5.4526572512259e-05,7.38490734875086e-06,-4.71416651635082e-05,0.135436852318024,0.864563147681976,Down,Downregulated
AD_4MOPt2im,0,0.00076065091224109,0.00076065091224109,NaN,NaN,Unchanged,Unchanged
AD_4PYRDX,4.60449173260713e-05,7.2587720296724e-06,-3.87861452963989e-05,0.157645456897419,0.842354543102581,Down,Downregulated
AD_5AOPtm,5.76827882217759e-05,0.00366478220848876,0.00360709942026698,63.5333748846985,62.5333748846985,Up,Upregulated
AD_5HLTDL,2.18135545537734e-05,2.48903885828137e-06,-1.93245156954921e-05,0.11410514742774,0.88589485257226,Down,Downregulated
AD_5HOXINDACTO2OX,6.40768572357509e-05,7.478616453227e-06,-5.65982407825238e-05,0.116713221837828,0.883286778162172,Down,Downregulated
AD_5HOXINOXDA,2.18135681582983e-05,2.48903900986382e-06,-1.93245291484345e-05,0.114105083212484,0.885894916787516,Down,Downregulated
AD_5MTHFt2,1953.89333644946,0.000272237487155991,-1953.89306421198,1.39330782329546e-07,0.999999860669218,Down,Unchanged
AD_7DHFtl,5.56106249026319e-05,7.81451348454236e-05,2.25345099427917e-05,1.40521950584528,0.405219505845279,Up,Unchanged
AD_7DHFtm,5.56106449304631e-05,6.11748178016569e-05,5.56417287119378e-06,1.10005589538031,0.100055895380306,Up,Unchanged
AD_7THFtm,5.66863072966e-05,6.26992255379902e-05,6.01291824139019e-06,1.10607355688083,0.106073556880832,Up,Unchanged
AD_A4GALTg,1.66076480114421e-05,4.77135774190174e-05,3.11059294075753e-05,2.87298823928255,1.87298823928255,Up,Upregulated
AD_AACTOOR,5.62947814159998e-05,7.57695010110878e-06,-4.8717831314891e-05,0.134594182809196,0.865405817190804,Down,Downregulated
AD_AACTtm,5.62947814159998e-05,7.57695010110878e-06,-4.8717831314891e-05,0.134594182809196,0.865405817190804,Down,Downregulated
