commonRxns,FSR_PC,Status_PC
EN_UREAt,4881853.30763598,Upregulated
EN_VLCS2p,0.913127103949474,Unchanged
EN_XOLEST183CEH,18.9304910929853,Upregulated
EN_XOLEST183te,18.9304910929853,Upregulated
EN_XOLEST183tl,18.9304910929853,Upregulated
EN_r0022,1677401.48043932,Upregulated
EN_r0051,1.30872155342258,Unchanged
EN_r0166,1.30872155342258,Unchanged
EN_r0224,0.0160819979514763,Downregulated
EN_r0726,0,Unchanged
EN_r0743,20.005187133962,Upregulated
EN_r1298,18.9304910929853,Upregulated
EN_r1645,1.01850220844194,Unchanged
EN_r1664,18.189894767247,Upregulated
EN_sink_gchola[c],1.73816788844595e-07,Unchanged
EN_sink_gln_L[c],193009.772430065,Upregulated
EN_sink_pro_L[c],1,Unchanged
EN_sink_xol7aone[c],0.553947910078047,Unchanged
GN_2OBUTt,7.71607052209188e-06,Unchanged
GN_4ABUTtm,0.870615426856673,Unchanged
GN_ABTArm,0.870615426856673,Unchanged
GN_ABUTt2rL,0.424072142399293,Downregulated
GN_ACACT10m,0,Unchanged
GN_ACACT9p,0.0726934819361759,Downregulated
GN_ACGALK,1.07515891641775,Unchanged
GN_ACMPthc,0,Unchanged
GN_ADSK,0.30343105362691,Downregulated
GN_ARACHDFATPtc,0.131219981854941,Downregulated
GN_ARACHDtr,0.149420324100955,Downregulated
GN_BGAL1l,0.707483447586895,Unchanged
GN_BPNT,0.303411779378858,Downregulated
GN_C204CRNt,7010667.5385796,Upregulated
GN_C226CPT1,0.000806157393579237,Unchanged
GN_C226CPT2,0.00080615750339807,Unchanged
GN_CERT2rt,0.0214786341847674,Downregulated
GN_CHSTEROLt,0.0618979132010102,Downregulated
GN_CKc,0.11808720320777,Downregulated
GN_CLPNDCRNt,12410666.1416548,Upregulated
GN_CSEPASEly,0.246403535138392,Downregulated
GN_CSPG_Etly,0.246403535138392,Downregulated
GN_CYOOm3i,0.10906378881785,Downregulated
GN_DDCAte,14.8033839516319,Upregulated
GN_DESAT18_4,0.0483935293013937,Downregulated
GN_DESAT18_7,0.0792590603926165,Downregulated
GN_DM_pcreat[c],0.11808720320777,Downregulated
GN_DURIPP,0.0597232388464332,Downregulated
GN_D_LACt2,2.12686057834655,Upregulated
GN_ECOAH9m,0,Unchanged
GN_EICOSTETCRNt,12410666.3487173,Upregulated
GN_FACOAL170,0,Unchanged
GN_FACOAL204,0.131219996628008,Downregulated
GN_FAEL183,0.0714234208915209,Downregulated
GN_FAEL205,0.115517053141293,Downregulated
GN_FAOXC101x,0.12865197408344,Downregulated
GN_FAOXC185C164m,0.0635564644612765,Downregulated
GN_FAOXC185m,0.0635564644612765,Downregulated
GN_FAOXC205C185m,0.0635564644612765,Downregulated
GN_FAOXC226C205m,0.0635564644612765,Downregulated
GN_FAOXC226C227m,0.0635564644612765,Downregulated
GN_FAOXC226m,0.0635564644612765,Downregulated
GN_FAOXC227C226m,0.0635564644612765,Downregulated
GN_FAOXC5C5OHm,0,Unchanged
GN_FATP3t,0.0128611689389095,Downregulated
GN_FORt2m,1.87333416183517,Unchanged
GN_GALASE19ly,0.663547307346331,Unchanged
GN_GALNTg,0.663547307346331,Unchanged
GN_GALSIDEtl,0.503151023162233,Unchanged
GN_GHMT2r,6893909.43166571,Upregulated
GN_GLCAASE7ly,0.246403535138392,Downregulated
GN_GLXO1,0.0650242213838299,Downregulated
GN_GSNt2r,4.26678010545988,Upregulated
GN_HACD9m,0,Unchanged
GN_HEXCCOAtx,0.0726934819361759,Downregulated
GN_HMR_0261,0.0717449044602792,Downregulated
GN_HMR_0267,0.212246812216382,Downregulated
GN_HMR_0317,0.279760225758872,Downregulated
GN_HMR_0815,1.09674022350197,Unchanged
GN_HMR_0816,2.72487729659226,Upregulated
GN_HMR_0835,0.707483447586895,Unchanged
GN_HMR_0836,0.707483447586895,Unchanged
GN_HMR_1305,0.0734500131435387,Downregulated
GN_HMR_1307,0.0734500131435387,Downregulated
GN_HMR_2211,0.0856157674691527,Downregulated
GN_HMR_2215,0.0726934819361759,Downregulated
GN_HMR_2217,0.0726934819361759,Downregulated
GN_HMR_2218,0.0726934819361759,Downregulated
GN_HMR_2219,0.0726934819361759,Downregulated
GN_HMR_2374,0.0981680990218143,Downregulated
GN_HMR_2376,0.0981680990218143,Downregulated
GN_HMR_2704,0,Unchanged
GN_HMR_2744,12291565.9313416,Upregulated
GN_HMR_2753,7014212.34359824,Upregulated
GN_HMR_2760,7012121.19659334,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,0.0726934819361759,Downregulated
GN_HMR_3058,0.0726934819361759,Downregulated
GN_HMR_3059,0.0726934819361759,Downregulated
GN_HMR_3062,0.0726934819361759,Downregulated
GN_HMR_3063,0.0726934819361759,Downregulated
GN_HMR_3064,0.0726934819361759,Downregulated
GN_HMR_3065,0.0726934819361759,Downregulated
GN_HMR_3066,0.0726934819361759,Downregulated
GN_HMR_3067,0.0726934819361759,Downregulated
GN_HMR_3068,0.0726934819361759,Downregulated
GN_HMR_3069,0.0726934819361759,Downregulated
GN_HMR_3070,0.0726934819361759,Downregulated
GN_HMR_3071,0.0726934819361759,Downregulated
GN_HMR_3072,0.0726934819361759,Downregulated
GN_HMR_3073,0.0726934819361759,Downregulated
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.12865197408344,Downregulated
GN_HMR_7703,0.0650242214155052,Downregulated
GN_LINKDEG4ly,0.246403535138392,Downregulated
GN_LNELDCCPT1,0.106072758107141,Downregulated
GN_LNLNCGCRNt,4414245.1129796,Upregulated
GN_MLTHFtm,2.78665502720766,Upregulated
GN_NACHEXA7ly,0.246403535138392,Downregulated
GN_NACHEXA8ly,0.246403535138392,Downregulated
GN_NAGA2ly,0.663547307346331,Unchanged
GN_NAGLCAly,0.663547307346331,Unchanged
GN_NEU11l,0.707483447586895,Unchanged
GN_O2Stm,0.109110088408127,Downregulated
GN_OCT11EFATP,0.0717449044602792,Downregulated
GN_OLEICFATPtc,0.236437642085043,Downregulated
GN_PAPStg,0.30343105362691,Downregulated
GN_PAPtg,0.303411779378858,Downregulated
GN_PGS,0.0775264866120506,Downregulated
