commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
OO_HMR_0276,0.330606371500803,Downregulated
OO_HMR_0392,0.033723705601575,Downregulated
OO_HMR_0482,1.16585526501044e-07,Unchanged
OO_HMR_0839,0.0212321126262162,Downregulated
OO_HMR_0854,0.0212321126262162,Downregulated
OO_HMR_0986,4.19257356282737e-05,Unchanged
OO_HMR_0987,0.249409316227818,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.36320953773028,Downregulated
OO_HMR_3231,0.36320953773028,Downregulated
OO_HMR_3232,0.36320953773028,Downregulated
OO_HMR_3233,0.36320953773028,Downregulated
OO_HMR_3296,0.288624299322963,Downregulated
OO_HMR_3452,0.217004880637241,Downregulated
OO_HMR_3453,0.217004880637241,Downregulated
OO_HMR_3454,0.217004880626982,Downregulated
OO_HMR_3456,0.217004880637241,Downregulated
OO_HMR_3457,0.217004880626982,Downregulated
OO_HMR_4630,4.26424664338564e-07,Unchanged
OO_HMR_6362,0.0269107465719624,Downregulated
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.240966839299095,Downregulated
OO_LINKDEG2ly,0.254442070071391,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000113039353,Unchanged
OO_NACHEX1ly,0.254442071911238,Downregulated
OO_NACHEX2ly,0.254442070071391,Downregulated
OO_NACHEXA3ly,0.254442070614071,Downregulated
OO_NACHEXA4ly,0.254442070614071,Downregulated
OO_NACSMCTte,0.261859159903411,Downregulated
OO_NDPK7n,3.13674565646217e-05,Unchanged
OO_NTD7e,0.0385086013571617,Downregulated
OO_OCCOAtm,1.30819094904382e-05,Unchanged
OO_P4507B12r,NaN,Unchanged
OO_PA_HStm,0.075508993419145,Downregulated
OO_PGI,0.0809910265412862,Downregulated
OO_PGLc,0.116505295024911,Downregulated
OO_PTVSTtep,5.65196740581086e-07,Unchanged
OO_RE1520M,0.28862428668516,Downregulated
