commonRxns,FSR_PC,Status_PC
EN_UREAt,6003658.77597371,Upregulated
EN_VLCS2p,1.40555972776905,Unchanged
EN_XOLEST183CEH,29.1393570714854,Upregulated
EN_XOLEST183te,29.1393570714854,Upregulated
EN_XOLEST183tl,29.1393570714854,Upregulated
EN_r0022,2059198.36305191,Upregulated
EN_r0051,2.01449086005888,Upregulated
EN_r0166,2.01449086005888,Upregulated
EN_r0224,0.0247344686833607,Downregulated
EN_r0726,0,Unchanged
EN_r0743,30.7955721908902,Upregulated
EN_r1298,29.1393570714854,Upregulated
EN_r1645,1.01849358538999,Unchanged
EN_r1664,28.0070211929428,Upregulated
EN_sink_gchola[c],0.102666542574546,Downregulated
EN_sink_gln_L[c],23.3349750462095,Upregulated
EN_sink_pro_L[c],1,Unchanged
EN_sink_xol7aone[c],0.852681736576928,Unchanged
GN_2OBUTt,9.66056511253488e-06,Unchanged
GN_4ABUTtm,1.340315391205,Unchanged
GN_ABTArm,1.340315391205,Unchanged
GN_ABUTt2rL,0.653190614665395,Unchanged
GN_ACACT10m,0,Unchanged
GN_ACACT9p,0.111596358849901,Downregulated
GN_ACGALK,1.65497218579301,Unchanged
GN_ACMPthc,0,Unchanged
GN_ADSK,0.467065803231242,Downregulated
GN_ARACHDFATPtc,0.202115756094291,Downregulated
GN_ARACHDtr,0.230212741310806,Downregulated
GN_BGAL1l,1.08972394677436,Unchanged
GN_BPNT,0.467065825368389,Downregulated
GN_C204CRNt,8627257.63768836,Upregulated
GN_C226CPT1,0.0012412337305313,Unchanged
GN_C226CPT2,0.00124123372667138,Unchanged
GN_CERT2rt,0.0330831511704775,Downregulated
GN_CHSTEROLt,0.0953094017433842,Downregulated
GN_CKc,0.181893188959438,Downregulated
GN_CLPNDCRNt,15272442.4545984,Upregulated
GN_CSEPASEly,0.369444811887786,Downregulated
GN_CSPG_Etly,0.369444811887786,Downregulated
GN_CYOOm3i,0.167974130947763,Downregulated
GN_DDCAte,22.8102460044846,Upregulated
GN_DESAT18_4,0.0744912619167643,Downregulated
GN_DESAT18_7,0.122002050913464,Downregulated
GN_DM_pcreat[c],0.181893188959438,Downregulated
GN_DURIPP,0.0919308782075309,Downregulated
GN_D_LACt2,3.27471727651798,Upregulated
GN_ECOAH9m,0,Unchanged
GN_EICOSTETCRNt,15272442.5371331,Upregulated
GN_FACOAL170,0.110488839715183,Downregulated
GN_FACOAL204,0.20211574824215,Downregulated
GN_FAEL183,0.109940739545062,Downregulated
GN_FAEL205,0.177928830095542,Downregulated
GN_FAOXC101x,0.198047551441044,Downregulated
GN_FAOXC185C164m,0.0978948575777987,Downregulated
GN_FAOXC185m,0.0978948575777987,Downregulated
GN_FAOXC205C185m,0.0978948575777987,Downregulated
GN_FAOXC226C205m,0.0978948575777987,Downregulated
GN_FAOXC226C227m,0.0978948575777987,Downregulated
GN_FAOXC226m,0.0978948575777987,Downregulated
GN_FAOXC227C226m,0.0978948575777987,Downregulated
GN_FAOXC5C5OHm,0,Unchanged
GN_FATP3t,0.0197969565471448,Downregulated
GN_FORt2m,2.88546255780478,Upregulated
GN_GALASE19ly,1.02138616868296,Unchanged
GN_GALNTg,1.02138616868296,Unchanged
GN_GALSIDEtl,0.774994415875316,Unchanged
GN_GHMT2r,8483591.78617984,Upregulated
GN_GLCAASE7ly,0.369444811887786,Downregulated
GN_GLXO1,0.100155623846854,Downregulated
GN_GSNt2r,4.26679115135784,Upregulated
GN_HACD9m,0,Unchanged
GN_HEXCCOAtx,0.111596358849901,Downregulated
GN_HMR_0261,0.11043560683492,Downregulated
GN_HMR_0267,0.326969121015681,Downregulated
GN_HMR_0317,0.43069182580725,Downregulated
GN_HMR_0815,1.68928918853364,Unchanged
GN_HMR_0816,4.19707942333007,Upregulated
GN_HMR_0835,1.08972394677436,Unchanged
GN_HMR_0836,1.08972394677436,Unchanged
GN_HMR_1305,0.113060248126719,Downregulated
GN_HMR_1307,0.113060248126719,Downregulated
GN_HMR_2211,0.131786770931858,Downregulated
GN_HMR_2215,0.111596358849901,Downregulated
GN_HMR_2217,0.111596358849901,Downregulated
GN_HMR_2218,0.111596358849901,Downregulated
GN_HMR_2219,0.111596358849901,Downregulated
GN_HMR_2374,0.151108341667936,Downregulated
GN_HMR_2376,0.151108341667936,Downregulated
GN_HMR_2704,0,Unchanged
GN_HMR_2744,15116055.5267846,Upregulated
GN_HMR_2753,8627257.74768998,Upregulated
GN_HMR_2760,8627257.82596036,Upregulated
GN_HMR_2817,-2.26602135416998e-11,Unchanged
GN_HMR_3057,0.111596358849901,Downregulated
GN_HMR_3058,0.111596358849901,Downregulated
GN_HMR_3059,0.111596358849901,Downregulated
GN_HMR_3062,0.111596358849901,Downregulated
GN_HMR_3063,0.111596358849901,Downregulated
