commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
EN_r0224,2.41203923306029,Upregulated
EN_r0726,0,Unchanged
EN_r0743,NaN,Unchanged
EN_r1298,1108.03722644868,Upregulated
EN_r1645,2,Upregulated
EN_r1664,NaN,Unchanged
EN_sink_gchola[c],8.17643080638331e-06,Unchanged
EN_sink_gln_L[c],0.0117776500035458,Downregulated
EN_sink_pro_L[c],3054726925.91256,Upregulated
EN_sink_xol7aone[c],0.000515911270563262,Unchanged
GN_2OBUTt,4.26098556899888e-05,Unchanged
GN_4ABUTtm,0.847932665814758,Unchanged
GN_ABTArm,0.847932665814758,Unchanged
GN_ABUTt2rL,0.360942626459098,Downregulated
GN_ACACT10m,NaN,Unchanged
GN_ACACT9p,2.44834449360655e-06,Unchanged
GN_ACGALK,0.640384034041502,Unchanged
GN_ACMPthc,0,Unchanged
GN_ADSK,0.0915254185234926,Downregulated
GN_ARACHDFATPtc,8.14954179424366e-07,Unchanged
GN_ARACHDtr,NaN,Unchanged
GN_BGAL1l,0.640384038952293,Unchanged
GN_BPNT,0.0915254175146776,Downregulated
GN_C204CRNt,10330.1048904265,Upregulated
GN_C226CPT1,0.000377122410538316,Unchanged
GN_C226CPT2,0.000377122405840728,Unchanged
GN_CERT2rt,1.89399637982967e-07,Unchanged
GN_CHSTEROLt,0.0386018054273797,Downregulated
GN_CKc,0.0674840414434592,Downregulated
GN_CLPNDCRNt,173304.552878913,Upregulated
GN_CSEPASEly,NaN,Unchanged
GN_CSPG_Etly,NaN,Unchanged
GN_CYOOm3i,0.0553265381625986,Downregulated
GN_DDCAte,0.000167750928206349,Unchanged
GN_DESAT18_4,0.000226799783856752,Unchanged
GN_DESAT18_7,0.00335134081367104,Unchanged
GN_DM_pcreat[c],0.0674840414434592,Downregulated
GN_DURIPP,NaN,Unchanged
GN_D_LACt2,NaN,Unchanged
GN_ECOAH9m,NaN,Unchanged
GN_EICOSTETCRNt,162974.447111131,Upregulated
GN_FACOAL170,6.92811626970904e-07,Unchanged
GN_FACOAL204,8.14954181464496e-07,Unchanged
GN_FAEL183,9.01483625957958e-07,Unchanged
GN_FAEL205,1.07438987218295e-06,Unchanged
GN_FAOXC101x,1.21333519990512,Unchanged
GN_FAOXC185C164m,0.00921556973770672,Unchanged
GN_FAOXC185m,0.00921556973770672,Unchanged
GN_FAOXC205C185m,0.00921556973770672,Unchanged
GN_FAOXC226C205m,0.00921556973770672,Unchanged
GN_FAOXC226C227m,0.00921556973770672,Unchanged
GN_FAOXC226m,0.00921556973770672,Unchanged
