commonRxns,FSR_BASE_PC,Status_BASE_PC
EN_r0224,0.458167676692899,Downregulated
EN_r0726,0,Unchanged
EN_r0743,NaN,Unchanged
EN_r1298,123.532943468806,Upregulated
EN_r1645,2,Upregulated
EN_r1664,NaN,Unchanged
EN_sink_gchola[c],1.11120633066374e-06,Unchanged
EN_sink_gln_L[c],0.0012379969094923,Unchanged
EN_sink_pro_L[c],3195890665.14698,Upregulated
EN_sink_xol7aone[c],5.72551465785593e-05,Unchanged
GN_2OBUTt,8.20988274059431e-06,Unchanged
GN_4ABUTtm,0.0980763479681374,Downregulated
GN_ABTArm,0.0980763479681374,Downregulated
GN_ABUTt2rL,0.0520516367900755,Downregulated
GN_ACACT10m,NaN,Unchanged
GN_ACACT9p,3.9790498559771e-07,Unchanged
GN_ACGALK,0.0905175306204233,Downregulated
GN_ACMPthc,0,Unchanged
GN_ADSK,0.0133729557658896,Downregulated
GN_ARACHDFATPtc,1.23572169067711e-07,Unchanged
GN_ARACHDtr,NaN,Unchanged
GN_BGAL1l,0.0905175336042861,Downregulated
GN_BPNT,0.0133729558394574,Downregulated
GN_C204CRNt,10330.1048904265,Upregulated
GN_C226CPT1,6.11166737664915e-05,Unchanged
GN_C226CPT2,6.11166687264938e-05,Unchanged
GN_CERT2rt,2.83144075040579e-08,Unchanged
GN_CHSTEROLt,0.00557468701505867,Unchanged
GN_CKc,0.00915438045506277,Unchanged
GN_CLPNDCRNt,173304.552878913,Upregulated
GN_CSEPASEly,NaN,Unchanged
GN_CSPG_Etly,NaN,Unchanged
GN_CYOOm3i,0.00748158805666934,Unchanged
GN_DDCAte,3.40470579582124e-05,Unchanged
GN_DESAT18_4,3.65922392743639e-05,Unchanged
GN_DESAT18_7,0.000540710580910812,Unchanged
GN_DM_pcreat[c],0.00915438045506277,Unchanged
GN_DURIPP,NaN,Unchanged
GN_D_LACt2,NaN,Unchanged
GN_ECOAH9m,NaN,Unchanged
GN_EICOSTETCRNt,162974.447111131,Upregulated
GN_FACOAL170,0,Unchanged
GN_FACOAL204,1.23572180306698e-07,Unchanged
GN_FAEL183,1.43926445879945e-07,Unchanged
GN_FAEL205,1.73301051834775e-07,Unchanged
GN_FAOXC101x,0.244545173151502,Downregulated
GN_FAOXC185C164m,0.00149348040334467,Unchanged
GN_FAOXC185m,0.00149348040334467,Unchanged
GN_FAOXC205C185m,0.00149348040334467,Unchanged
GN_FAOXC226C205m,0.00149348040334467,Unchanged
GN_FAOXC226C227m,0.00149348040334467,Unchanged
GN_FAOXC226m,0.00149348040334467,Unchanged
GN_FAOXC227C226m,0.00149348040334467,Unchanged
GN_FAOXC5C5OHm,NaN,Unchanged
GN_FATP3t,0.0176466131943307,Downregulated
GN_FORt2m,NaN,Unchanged
GN_GALASE19ly,0.0144911106160877,Downregulated
GN_GALNTg,0.0144911106160877,Downregulated
GN_GALSIDEtl,NaN,Unchanged
GN_GHMT2r,962712.780619391,Upregulated
GN_GLCAASE7ly,NaN,Unchanged
GN_GLXO1,NaN,Unchanged
GN_GSNt2r,2.27446061404215,Upregulated
GN_HACD9m,NaN,Unchanged
GN_HEXCCOAtx,3.97904985597711e-07,Unchanged
GN_HMR_0261,0.000776746705495388,Unchanged
GN_HMR_0267,1.99906625379798e-07,Unchanged
GN_HMR_0317,0.026189845176051,Downregulated
GN_HMR_0815,0.181035063915346,Downregulated
GN_HMR_0816,0.449786002031308,Downregulated
GN_HMR_0835,0.0905175336042861,Downregulated
GN_HMR_0836,0.0905175336042861,Downregulated
GN_HMR_1305,NaN,Unchanged
GN_HMR_1307,NaN,Unchanged
GN_HMR_2211,3.9790498559771e-07,Unchanged
GN_HMR_2215,3.9790498559771e-07,Unchanged
GN_HMR_2217,3.9790498559771e-07,Unchanged
GN_HMR_2218,3.9790498559771e-07,Unchanged
GN_HMR_2219,3.9790498559771e-07,Unchanged
GN_HMR_2374,4.42830871802128e-07,Unchanged
GN_HMR_2376,4.42830871802128e-07,Unchanged
GN_HMR_2704,0,Unchanged
GN_HMR_2744,386723.470661091,Upregulated
GN_HMR_2753,10330.1048495974,Upregulated
GN_HMR_2760,10330.1049169463,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,3.9790498559771e-07,Unchanged
GN_HMR_3058,3.9790498559771e-07,Unchanged
GN_HMR_3059,3.9790498559771e-07,Unchanged
GN_HMR_3062,3.9790498559771e-07,Unchanged
GN_HMR_3063,3.9790498559771e-07,Unchanged
GN_HMR_3064,3.9790498559771e-07,Unchanged
GN_HMR_3065,3.9790498559771e-07,Unchanged
GN_HMR_3066,3.9790498559771e-07,Unchanged
GN_HMR_3067,3.9790498559771e-07,Unchanged
GN_HMR_3068,3.9790498559771e-07,Unchanged
GN_HMR_3069,3.9790498559771e-07,Unchanged
GN_HMR_3070,3.9790498559771e-07,Unchanged
GN_HMR_3071,3.9790498559771e-07,Unchanged
GN_HMR_3072,3.9790498559771e-07,Unchanged
GN_HMR_3073,3.9790498559771e-07,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.244545173151502,Downregulated
