commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_r2514,3.13754516921731e-07,Unchanged
GN_sink_4abut[l],0.398671323096393,Downregulated
GN_sink_dhcholestanate[c],94676.5492309854,Upregulated
GN_sink_lnlncacoa[c],2.10836081872534e-06,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],65139.2162713376,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.51342205111971,Unchanged
OO_ACACT7p,0.51342205111971,Unchanged
OO_ACALDt,0.00012354626158128,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,1.08258157445565,Unchanged
OO_BETBGTtc,2.49512614417802,Upregulated
OO_BHBtm,1.08258157445565,Unchanged
OO_BHMT,0.812660860032258,Unchanged
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,8.91852110743191,Upregulated
OO_C4x,8.91852110743191,Upregulated
OO_CSAPASEly,0.424229916950822,Downregulated
OO_CSCPASEly,0.424229885216083,Downregulated
OO_CSPG_Atly,0.424229916950822,Downregulated
OO_CSPG_Ctly,0.424229885216083,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,5.78924907943594e-05,Unchanged
OO_DCT,1.24437227972545e-05,Unchanged
OO_DGSNt,1.29827668541164,Unchanged
OO_DIGALSIDEtl,1.00813017395042,Unchanged
OO_DM_15HPET[r],7.51266000306101e-05,Unchanged
OO_DM_15HPET[x],0.444997956702664,Downregulated
OO_DM_melanin_c_,1.24437228491964e-05,Unchanged
OO_DOCOSACTDe,1.06609947013933,Unchanged
OO_DOPAQNISO1,1.24437226849474e-05,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.362401945091568,Downregulated
OO_FAOXC101C102m,0.536352332211055,Unchanged
OO_FAOXC102C103x,1.65551286957233,Unchanged
OO_FAOXC102C81x,1.65551286957233,Unchanged
OO_FAOXC102x,1.65551286957233,Unchanged
