commonRxns,FSR_PCOPT,Status_PCOPT
EN_UREAt,10454576.9601693,Upregulated
EN_VLCS2p,9.02361133643117,Upregulated
EN_XOLEST183CEH,186.349250557151,Upregulated
EN_XOLEST183te,186.349250554457,Upregulated
EN_XOLEST183tl,186.349250554457,Upregulated
EN_r0022,3589871.37148125,Upregulated
EN_r0051,12.4429893147002,Upregulated
EN_r0166,12.4429893155804,Upregulated
EN_r0224,0.126898964736798,Downregulated
EN_r0726,0,Unchanged
EN_r0743,197.440106657128,Upregulated
EN_r1298,186.349250557151,Upregulated
EN_r1645,1.01851595244468,Unchanged
EN_r1664,155.872062436484,Upregulated
EN_sink_gchola[c],0.581236500497259,Unchanged
EN_sink_gln_L[c],67.1767713666453,Upregulated
EN_sink_pro_L[c],1,Unchanged
EN_sink_xol7aone[c],5.46679615644242,Upregulated
GN_2OBUTt,4.39097948821778e-05,Unchanged
GN_4ABUTtm,9.49014589786465,Upregulated
GN_ABTArm,9.49014589786465,Upregulated
GN_ABUTt2rL,3.89272848920577,Upregulated
GN_ACACT10m,0,Unchanged
GN_ACACT9p,0.601900942345441,Unchanged
GN_ACGALK,9.927065293919,Upregulated
GN_ACMPthc,0,Unchanged
GN_ADSK,2.75587003445837,Upregulated
GN_ARACHDFATPtc,1.15413494355272,Unchanged
GN_ARACHDtr,1.24267133111785,Unchanged
GN_BGAL1l,6.53547142503829,Upregulated
GN_BPNT,2.75587009789386,Upregulated
GN_C204CRNt,15023227.3503826,Upregulated
GN_C226CPT1,0.00671945580937717,Unchanged
GN_C226CPT2,0.00671945584467826,Unchanged
GN_CERT2rt,0.192926010692766,Downregulated
GN_CHSTEROLt,0.569269890196367,Unchanged
GN_CKc,1.11774784935071,Unchanged
GN_CLPNDCRNt,26594937.5408432,Upregulated
GN_CSEPASEly,2.0721045041923,Upregulated
GN_CSPG_Etly,2.0721045041923,Upregulated
GN_CYOOm3i,2.12044623203894,Upregulated
GN_DDCAte,168.991980843639,Upregulated
GN_DESAT18_4,0.404617619005155,Downregulated
GN_DESAT18_7,0.662684090894143,Unchanged
GN_DM_pcreat[c],1.11774784935071,Unchanged
GN_DURIPP,0.552863623010315,Unchanged
GN_D_LACt2,8.3304399094742,Upregulated
GN_ECOAH9m,0,Unchanged
GN_EICOSTETCRNt,26594937.5252638,Upregulated
GN_FACOAL170,0.986505595232194,Unchanged
GN_FACOAL204,1.15413487207591,Unchanged
GN_FAEL183,0.60265005793372,Unchanged
GN_FAEL205,0.966996664731347,Unchanged
GN_FAOXC101x,1.72261263604412,Unchanged
GN_FAOXC185C164m,0.529956721965714,Unchanged
GN_FAOXC185m,0.529956721965714,Unchanged
GN_FAOXC205C185m,0.529956721965714,Unchanged
GN_FAOXC226C205m,0.529956721965714,Unchanged
GN_FAOXC226C227m,0.529956721965714,Unchanged
GN_FAOXC226m,0.529956721965714,Unchanged
GN_FAOXC227C226m,0.529956721965714,Unchanged
GN_FAOXC5C5OHm,0,Unchanged
GN_FATP3t,0.114849021963018,Downregulated
GN_FORt2m,10.7401653212709,Upregulated
GN_GALASE19ly,6.12881029573104,Upregulated
GN_GALNTg,6.12881029573104,Upregulated
GN_GALSIDEtl,4.56213074749465,Upregulated
GN_GHMT2r,11991800.0819664,Upregulated
GN_GLCAASE7ly,2.0721045041923,Upregulated
GN_GLXO1,0.51444310677229,Unchanged
GN_GSNt2r,4.26682125927876,Upregulated
GN_HACD9m,0,Unchanged
GN_HEXCCOAtx,0.601900941420153,Unchanged
GN_HMR_0261,0.61065373647448,Unchanged
GN_HMR_0267,1.96769869242215,Unchanged
GN_HMR_0317,2.57246273669922,Upregulated
GN_HMR_0815,10.1329087956926,Upregulated
GN_HMR_0816,25.3411414738293,Upregulated
GN_HMR_0835,6.53547142503829,Upregulated
GN_HMR_0836,6.53547142503829,Upregulated
GN_HMR_1305,0.610981446180382,Unchanged
GN_HMR_1307,0.610981446180382,Unchanged
GN_HMR_2211,0.711164117776444,Unchanged
