commonRxns,FSR_PC,Status_PC
EN_VLCS2p,12.8656790625606,Upregulated
EN_XOLEST183CEH,209.275548218145,Upregulated
EN_XOLEST183te,209.275556382971,Upregulated
EN_XOLEST183tl,209.275556382971,Upregulated
EN_r0022,20611427.8838399,Upregulated
EN_r0051,18.4394807866623,Upregulated
EN_r0166,18.439480878817,Upregulated
EN_r0224,0.226404943272576,Downregulated
EN_r0726,0,Unchanged
EN_r0743,281.884814614197,Upregulated
EN_r1298,209.275548218145,Upregulated
EN_r1645,1.01855468457603,Unchanged
EN_r1664,256.360758765252,Upregulated
EN_sink_gchola[c],0.939749906207661,Unchanged
EN_sink_gln_L[c],213.371119142908,Upregulated
EN_sink_pro_L[c],1,Unchanged
EN_sink_xol7aone[c],7.76036267530232,Upregulated
GN_2OBUTt,8.38557302076609e-06,Unchanged
GN_4ABUTtm,12.2529748854531,Upregulated
GN_ABTArm,12.2529748854531,Upregulated
GN_ABUTt2rL,5.43860346828902,Upregulated
GN_ACACT10m,0,Unchanged
GN_ACACT9p,0.9301464591867,Unchanged
GN_ACGALK,15.1486559333498,Upregulated
GN_ACMPthc,0,Unchanged
GN_ADSK,4.27524953574469,Upregulated
GN_ARACHDFATPtc,1.85005082376227,Unchanged
GN_ARACHDtr,2.10723409884627,Upregulated
GN_BGAL1l,9.41731085381748,Upregulated
GN_BPNT,4.2752489664933,Upregulated
GN_C204CRNt,90860801.7755806,Upregulated
GN_C226CPT1,0.0113615344258237,Downregulated
GN_C226CPT2,0.0113615347858935,Downregulated
GN_CERT2rt,0.30282397280347,Downregulated
GN_CHSTEROLt,0.872406931400343,Unchanged
GN_CKc,1.65498235474553,Unchanged
GN_CLPNDCRNt,161051722.94973,Upregulated
GN_CSEPASEly,3.14352781622596,Upregulated
GN_CSPG_Etly,3.14352781622596,Upregulated
GN_CYOOm3i,1.53363344491294,Unchanged
GN_DDCAte,208.769575880862,Upregulated
GN_DESAT18_4,0.681849854481999,Unchanged
GN_DESAT18_7,1.11673593024281,Unchanged
GN_DM_pcreat[c],1.65498235474553,Unchanged
GN_DURIPP,0.841482010097732,Unchanged
GN_D_LACt2,29.9784263221736,Upregulated
GN_ECOAH9m,0,Unchanged
GN_EICOSTETCRNt,161051721.475345,Upregulated
GN_FACOAL170,0,Unchanged
GN_FACOAL204,1.839480998299,Unchanged
GN_FAEL183,1.0063339136073,Unchanged
GN_FAEL205,1.62774268507983,Unchanged
GN_FAOXC101x,1.80697975542502,Unchanged
GN_FAOXC185C164m,0.896072820307822,Unchanged
GN_FAOXC185m,0.896072820307822,Unchanged
GN_FAOXC205C185m,0.896072820307822,Unchanged
GN_FAOXC226C205m,0.896072820307822,Unchanged
GN_FAOXC226C227m,0.896072820307822,Unchanged
GN_FAOXC226m,0.896072820307822,Unchanged
GN_FAOXC227C226m,0.896072820307822,Unchanged
GN_FAOXC5C5OHm,0,Unchanged
GN_FATP3t,0.181034143031489,Downregulated
GN_FORt2m,26.411846926156,Upregulated
GN_GALASE19ly,9.34917685543202,Upregulated
GN_GALNTg,9.34917685543202,Upregulated
GN_GALSIDEtl,7.0938484678267,Upregulated
GN_GHMT2r,89460957.2383433,Upregulated
GN_GLCAASE7ly,3.14352781622596,Upregulated
GN_GLXO1,0.91676649623764,Unchanged
GN_GSNt2r,4.26685884561291,Upregulated
GN_HACD9m,0,Unchanged
