commonRxns,FSR_PC,Status_PC
EN_UREAt,7900845.62749344,Upregulated
EN_VLCS2p,1.40726381982182,Unchanged
EN_XOLEST183CEH,29.2137472711422,Upregulated
EN_XOLEST183te,29.2137472711422,Upregulated
EN_XOLEST183tl,29.2137472711422,Upregulated
EN_r0022,2711090.50405628,Upregulated
EN_r0051,2.01693318483359,Upregulated
EN_r0166,2.01693318483359,Upregulated
EN_r0224,0.0248179159735207,Downregulated
EN_r0726,0,Unchanged
EN_r0743,30.8329082840708,Upregulated
EN_r1298,29.2137472711422,Upregulated
EN_r1645,1.01852168000462,Unchanged
EN_r1664,28.066933124236,Upregulated
EN_sink_gchola[c],0.102928633273179,Downregulated
EN_sink_gln_L[c],23.3653778599756,Upregulated
EN_sink_pro_L[c],1,Unchanged
EN_sink_xol7aone[c],0.853622733655853,Unchanged
GN_2OBUTt,7.3489281902853e-06,Unchanged
GN_4ABUTtm,1.34179448068151,Unchanged
GN_ABTArm,1.34179448068151,Unchanged
GN_ABUTt2rL,0.654832812072045,Unchanged
GN_ACACT10m,-1.90017065478852e-10,Unchanged
GN_ACACT9p,0.111403451809186,Downregulated
GN_ACGALK,1.6591972955869,Unchanged
GN_ACMPthc,0,Unchanged
GN_ADSK,0.468258211785871,Downregulated
GN_ARACHDFATPtc,0.202631740231577,Downregulated
GN_ARACHDtr,0.230800476715309,Downregulated
GN_BGAL1l,1.09233057584039,Unchanged
GN_BPNT,0.468258167882041,Downregulated
GN_C204CRNt,11353515.5257726,Upregulated
GN_C226CPT1,1.3263904530969e-08,Unchanged
GN_C226CPT2,1.32639055281529e-08,Unchanged
GN_CERT2rt,0.0331676093590507,Downregulated
GN_CHSTEROLt,0.0955527187009145,Downregulated
GN_CKc,0.182357557579435,Downregulated
GN_CLPNDCRNt,20098612.8523947,Upregulated
GN_CSEPASEly,0.380252687803352,Downregulated
GN_CSPG_Etly,0.380252687803352,Downregulated
GN_CYOOm3i,0.168167523518402,Downregulated
GN_DDCAte,22.8327717552923,Upregulated
GN_DESAT18_4,0.0746814425600108,Downregulated
GN_DESAT18_7,0.12231348684102,Downregulated
GN_DM_pcreat[c],0.182357557579435,Downregulated
GN_DURIPP,0.0921655769268464,Downregulated
GN_D_LACt2,3.27833072730459,Upregulated
GN_ECOAH9m,-1.90017065478852e-10,Unchanged
GN_EICOSTETCRNt,20098612.7344267,Upregulated
GN_FACOAL170,0,Unchanged
GN_FACOAL204,0.20263174702948,Downregulated
GN_FAEL183,0.110221426168867,Downregulated
GN_FAEL205,0.178383078174393,Downregulated
GN_FAOXC101x,0.198264443668591,Downregulated
GN_FAOXC185C164m,0.0981447801322671,Downregulated
GN_FAOXC185m,0.0981447801322671,Downregulated
GN_FAOXC205C185m,0.0981447801322671,Downregulated
GN_FAOXC226C205m,0.0981447801322671,Downregulated
GN_FAOXC226C227m,0.0981447801322671,Downregulated
GN_FAOXC226m,0.0981447801322671,Downregulated
GN_FAOXC227C226m,0.0981447801322671,Downregulated
GN_FAOXC5C5OHm,0,Unchanged
GN_FATP3t,0.0198398716324343,Downregulated
GN_FORt2m,2.88947952947536,Upregulated
GN_GALASE19ly,1.02399366294653,Unchanged
GN_GALNTg,1.02399366294653,Unchanged
GN_GALSIDEtl,0.776972903411473,Unchanged
GN_GHMT2r,9060270.9140471,Upregulated
GN_GLCAASE7ly,0.380252687803352,Downregulated
GN_GLXO1,0.105330970254812,Downregulated
GN_GSNt2r,4.2668120596218,Upregulated
GN_HACD9m,-1.90017065478852e-10,Unchanged
GN_HEXCCOAtx,0.111403451809186,Downregulated
GN_HMR_0261,0.11071754363771,Downregulated
GN_HMR_0267,0.327803901464268,Downregulated
GN_HMR_0317,0.431791276266077,Downregulated
