commonRxns,FSR_BASE_PC,Status_BASE_PC
EN_r0224,0.467909766985647,Downregulated
EN_r0726,0,Unchanged
EN_r0743,NaN,Unchanged
EN_r1298,126.159640986424,Upregulated
EN_r1645,2,Upregulated
EN_r1664,NaN,Unchanged
EN_sink_gchola[c],1.13483412915891e-06,Unchanged
EN_sink_gln_L[c],0.00126449100436347,Unchanged
EN_sink_pro_L[c],3195890665.14698,Upregulated
EN_sink_xol7aone[c],5.84725634074802e-05,Unchanged
GN_2OBUTt,8.38557388533445e-06,Unchanged
GN_4ABUTtm,0.10014774086425,Downregulated
GN_ABTArm,0.10014774086425,Downregulated
GN_ABUTt2rL,0.0531584149272464,Downregulated
GN_ACACT10m,NaN,Unchanged
GN_ACACT9p,4.06365712292238e-07,Unchanged
GN_ACGALK,0.0924422144224848,Downregulated
GN_ACMPthc,0,Unchanged
GN_ADSK,0.0136573064693908,Downregulated
GN_ARACHDFATPtc,1.26199715742861e-07,Unchanged
GN_ARACHDtr,NaN,Unchanged
GN_BGAL1l,0.0924422206722518,Downregulated
GN_BPNT,0.013657307046444,Downregulated
GN_C204CRNt,10330.1048904265,Upregulated
GN_C226CPT1,6.24162045772518e-05,Unchanged
GN_C226CPT2,6.24162065553461e-05,Unchanged
GN_CERT2rt,2.89164591553949e-08,Unchanged
GN_CHSTEROLt,0.00569322229828642,Unchanged
GN_CKc,0.00934903242490927,Unchanged
GN_CLPNDCRNt,173304.552878913,Upregulated
GN_CSEPASEly,NaN,Unchanged
GN_CSPG_Etly,NaN,Unchanged
GN_CYOOm3i,0.00764066987118446,Unchanged
GN_DDCAte,3.47740185254881e-05,Unchanged
GN_DESAT18_4,3.7370303261699e-05,Unchanged
GN_DESAT18_7,0.000552207837811559,Unchanged
GN_DM_pcreat[c],0.00934903242490927,Unchanged
GN_DURIPP,NaN,Unchanged
GN_D_LACt2,NaN,Unchanged
GN_ECOAH9m,NaN,Unchanged
GN_EICOSTETCRNt,162974.447111131,Upregulated
GN_FACOAL170,0,Unchanged
GN_FACOAL204,1.26199706310869e-07,Unchanged
GN_FAEL183,1.46986762878285e-07,Unchanged
GN_FAEL205,1.76985976070282e-07,Unchanged
GN_FAOXC101x,0.24977677438556,Downregulated
GN_FAOXC185C164m,0.00152523662175836,Unchanged
GN_FAOXC185m,0.00152523662175836,Unchanged
GN_FAOXC205C185m,0.00152523662175836,Unchanged
GN_FAOXC226C205m,0.00152523662175836,Unchanged
GN_FAOXC226C227m,0.00152523662175836,Unchanged
GN_FAOXC226m,0.00152523662175836,Unchanged
GN_FAOXC227C226m,0.00152523662175836,Unchanged
GN_FAOXC5C5OHm,NaN,Unchanged
GN_FATP3t,0.0180218365787208,Downregulated
GN_FORt2m,NaN,Unchanged
GN_GALASE19ly,0.0147992381431885,Downregulated
GN_GALNTg,0.0147992381431885,Downregulated
GN_GALSIDEtl,NaN,Unchanged
GN_GHMT2r,962712.972853926,Upregulated
GN_GLCAASE7ly,NaN,Unchanged
GN_GLXO1,NaN,Unchanged
GN_GSNt2r,2.27446061404215,Upregulated
GN_HACD9m,NaN,Unchanged
GN_HEXCCOAtx,4.06365712292239e-07,Unchanged
GN_HMR_0261,0.000793262854792374,Unchanged
GN_HMR_0267,2.041573082161e-07,Unchanged
GN_HMR_0317,0.0267467237486025,Downregulated
GN_HMR_0815,0.18488444136929,Downregulated
GN_HMR_0816,0.459349774396822,Downregulated
GN_HMR_0835,0.0924422206722518,Downregulated
GN_HMR_0836,0.0924422206722518,Downregulated
GN_HMR_1305,NaN,Unchanged
GN_HMR_1307,NaN,Unchanged
GN_HMR_2211,4.06365712292238e-07,Unchanged
GN_HMR_2215,4.06365712292238e-07,Unchanged
GN_HMR_2217,4.06365712292238e-07,Unchanged
GN_HMR_2218,4.06365712292238e-07,Unchanged
GN_HMR_2219,4.06365712292238e-07,Unchanged
GN_HMR_2374,4.52246867396063e-07,Unchanged
GN_HMR_2376,4.52246867396063e-07,Unchanged
GN_HMR_2704,2.34879389100814e-12,Unchanged
GN_HMR_2744,386723.470661091,Upregulated
GN_HMR_2753,10330.1048495974,Upregulated
GN_HMR_2760,10330.1049169463,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,4.06365712292238e-07,Unchanged
GN_HMR_3058,4.06365712292238e-07,Unchanged
GN_HMR_3059,4.06365712292238e-07,Unchanged
GN_HMR_3062,4.06365712292238e-07,Unchanged
GN_HMR_3063,4.06365712292238e-07,Unchanged
GN_HMR_3064,4.06365712292238e-07,Unchanged
GN_HMR_3065,4.06365712292238e-07,Unchanged
GN_HMR_3066,4.06365712292238e-07,Unchanged
GN_HMR_3067,4.06365712292238e-07,Unchanged
GN_HMR_3068,4.06365712292238e-07,Unchanged
GN_HMR_3069,4.06365712292238e-07,Unchanged
GN_HMR_3070,4.06365712292238e-07,Unchanged
GN_HMR_3071,4.06365712292238e-07,Unchanged
GN_HMR_3072,4.06365712292238e-07,Unchanged
GN_HMR_3073,4.06365712292238e-07,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.24977677438556,Downregulated
GN_HMR_7703,NaN,Unchanged
GN_LINKDEG4ly,NaN,Unchanged
GN_LNELDCCPT1,0.00108092214053861,Unchanged
GN_LNLNCGCRNt,9737.66515457126,Upregulated
GN_MLTHFtm,NaN,Unchanged
GN_NACHEXA7ly,NaN,Unchanged
GN_NACHEXA8ly,NaN,Unchanged
GN_NAGA2ly,0.0147992381431885,Downregulated
GN_NAGLCAly,0.0147992381431885,Downregulated
GN_NEU11l,0.0924422206722518,Downregulated
GN_O2Stm,0.00764067018045792,Unchanged
GN_OCT11EFATP,0.000793262854792374,Unchanged
GN_OLEICFATPtc,0.00738718492678936,Unchanged
GN_PAPStg,0.0136573064693192,Downregulated
GN_PAPtg,0.013657307046444,Downregulated
GN_PGS,NaN,Unchanged
GN_PGSr,NaN,Unchanged
GN_PUNP4,9439.17178513397,Upregulated
GN_RE0574C,4.06365712292239e-07,Unchanged
GN_RE0575C,4.06365712292239e-07,Unchanged
GN_RE0576C,4.06365712292239e-07,Unchanged
GN_RE0578C,0.0289767575498644,Downregulated
GN_RE1342C,3.57895763071418e-05,Unchanged
GN_RE1518X,0.249776774387525,Downregulated
GN_RE1520X,0.249776774383594,Downregulated
GN_RE1521X,0.249776774383594,Downregulated
GN_RE1522X,0.249776774383594,Downregulated
GN_RE1525X,0.249776774383594,Downregulated
GN_RE1526X,0.249776774383594,Downregulated
GN_RE1527X,0.249776774383594,Downregulated
GN_RE1532X,0.249776774383594,Downregulated
GN_RE1533X,0.249776774383594,Downregulated
GN_RE1534X,0.249776774383594,Downregulated
GN_RE1573X,0.249776774383594,Downregulated
GN_RE1796R,2544981.32113787,Upregulated
GN_RE2069C,NaN,Unchanged
GN_RE2954C,0.0231581284301462,Downregulated
GN_RE3103C,4.52246867396063e-07,Unchanged
GN_RE3104C,4.52246867396062e-07,Unchanged
GN_RE3119C,9.45167973829491e-07,Unchanged
GN_RE3120C,9.45167973829491e-07,Unchanged
GN_RE3121C,9.45167973829491e-07,Unchanged
GN_RE3122C,9.45167973829491e-07,Unchanged
GN_SADT,0.0136573064693908,Downregulated
GN_SO4tl,0.0136573069602929,Downregulated
GN_SPHMYLN_HsATPte,0.0130392532148289,Downregulated
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.0924422144224848,Downregulated
GN_UDPGALtg,0.00731957953747824,Unchanged
GN_UGALNACtg,0.0147992391914274,Downregulated
GN_XOL7AH3t,276605.603122849,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.10014774086425,Downregulated
GN_r0394,42.3366449335823,Upregulated
GN_r0409,1.00129780946239,Unchanged
GN_r0431,0.00159077961108875,Unchanged
GN_r0432,0.00159077961109153,Unchanged
GN_r0444,4.03734912505848e-08,Unchanged
GN_r0610,7.36308747935157e-07,Unchanged
GN_r0611,7.36308747935157e-07,Unchanged
GN_r1000,4.03734912505848e-08,Unchanged
GN_r1005,0.00159077961109153,Unchanged
GN_r1253,0,Unchanged
GN_r1364,0.0183746995535146,Downregulated
GN_r1365,0.0183746995535146,Downregulated
GN_r1487,4.03734912505848e-08,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,0.249776780405091,Downregulated
GN_r2503,0.00597025114171618,Unchanged
GN_r2514,4.03734912505848e-08,Unchanged
GN_sink_4abut[l],0.0531584149272464,Downregulated
GN_sink_dhcholestanate[c],189350.298399671,Upregulated
GN_sink_lnlncacoa[c],2.73333252054105e-07,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],45686.1363440544,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.0537230755712901,Downregulated
OO_ACACT7p,0.0537230755712901,Downregulated
OO_ACALDt,1.58919502463327e-05,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,0.236799900039002,Downregulated
OO_BETBGTtc,0.30448694614884,Downregulated
OO_BHBtm,0.236799900039002,Downregulated
OO_BHMT,0.125947258894947,Downregulated
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,0.765282013987889,Unchanged
OO_C4x,0.765282013987889,Unchanged
OO_CSAPASEly,0.0565038208024946,Downregulated
OO_CSCPASEly,0.0565038168277565,Downregulated
OO_CSPG_Atly,0.0565038208024946,Downregulated
OO_CSPG_Ctly,0.0565038168277565,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,7.56946902082579e-06,Unchanged
OO_DCT,1.14508772976225e-06,Unchanged
OO_DGSNt,1.36469089621928,Unchanged
OO_DIGALSIDEtl,0.133195939675339,Downregulated
OO_DM_15HPET[r],1.07316746396489e-05,Unchanged
OO_DM_15HPET[x],0.0534243107076371,Downregulated
OO_DM_melanin_c_,1.1450877490288e-06,Unchanged
OO_DOCOSACTDe,0.14804587358,Downregulated
OO_DOPAQNISO1,1.14508787545752e-06,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.0404839049994274,Downregulated
OO_FAOXC101C102m,0.0611778487975295,Downregulated
OO_FAOXC102C103x,0.113239128522218,Downregulated
OO_FAOXC102C81x,0.113239128522218,Downregulated
OO_FAOXC102x,0.113239128522218,Downregulated
OO_FAOXC103C102x,0.113239128522218,Downregulated
OO_FAOXC123C102x,0.113239128522218,Downregulated
OO_FAOXC123x,0.113239128522218,Downregulated
OO_FAOXC143C123x,0.113239128522218,Downregulated
OO_FAOXC164C143x,0.113239128522218,Downregulated
OO_FAOXC164C165x,0.113239128522218,Downregulated
OO_FAOXC164x,0.113239128522218,Downregulated
OO_FAOXC165C164x,0.113239128522218,Downregulated
OO_FAOXC184C164m,0.0510390906018215,Downregulated
OO_FAOXC184C164x,0.113239128522218,Downregulated
OO_FAOXC2051843x,0.113239128522218,Downregulated
OO_FAOXC61x,0.113239128522218,Downregulated
OO_FAOXC81C61x,0.113239128522218,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,0.22205722992143,Downregulated
OO_GLA2l,0.0287241739953031,Downregulated
OO_GLAl,0.13319593967121,Downregulated
OO_GLCAASE4ly,0.0565038208024946,Downregulated
OO_GLCAASE5ly,0.0565038219507423,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.0249735191028907,Downregulated
OO_HDD2COAtx,0.0537230755698636,Downregulated
OO_HMR_0276,0.0737672875169486,Downregulated
OO_HMR_0392,0.00742821062661798,Unchanged
OO_HMR_0482,2.52132310161847e-08,Unchanged
OO_HMR_0839,0.00469117629212695,Unchanged
OO_HMR_0854,0.00469117629212695,Unchanged
OO_HMR_0986,1.07316746396489e-05,Unchanged
OO_HMR_0987,0.0534243107076371,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.0773817226668742,Downregulated
OO_HMR_3231,0.0773817226668742,Downregulated
OO_HMR_3232,0.0773817226668742,Downregulated
OO_HMR_3233,0.0773817226668742,Downregulated
OO_HMR_3296,0.0611778487975295,Downregulated
OO_HMR_3452,0.0458271902478935,Downregulated
OO_HMR_3453,0.0458271902478935,Downregulated
OO_HMR_3454,0.0458271902478935,Downregulated
OO_HMR_3456,0.0458271902478935,Downregulated
OO_HMR_3457,0.0458271902478935,Downregulated
OO_HMR_4630,9.33155527426873e-08,Unchanged
OO_HMR_6362,0.00596356052931302,Unchanged
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.0536838449447286,Downregulated
