commonRxns,FSR_BASE_PC,Status_BASE_PC
SK_NEU310e,1.72472002426557,Unchanged
SK_NEU33e,1.13115762455461,Unchanged
SK_NEU34e,1.13115762455461,Unchanged
SK_NEU36e,1.13115762455461,Unchanged
SK_NEU39e,1.72472002426557,Unchanged
SK_NICRNTtn,2.4596377680888,Upregulated
SK_NNATn,2.4596377680888,Upregulated
SK_PCHOLHSTDe,NaN,Unchanged
SK_PGESr,0.5,Downregulated
SK_PROSTGE2t2r,0.5,Downregulated
SK_Q10H2e,NaN,Unchanged
SK_RE0452M,0.997625450477215,Unchanged
SK_SFGTH,NaN,Unchanged
SK_T4HCINNMFM,NaN,Unchanged
SK_TYRTAm,NaN,Unchanged
SK_UAG2EMAi,NaN,Unchanged
SK_UAG4E,NaN,Unchanged
SK_UGT1A10r,2.53808725146879,Upregulated
SK_r0202,1.79437468111708,Unchanged
SK_r0652,3.14228668135291,Upregulated
SK_r0915,3.14892874136774e-07,Unchanged
SK_r1078,NaN,Unchanged
SK_r1262,1.24912529712396,Unchanged
SK_r1292,2.7770768166814e-07,Unchanged
SK_r1429,1.79437468111716,Unchanged
SK_r1459,0.55647526392633,Unchanged
