commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_SPHMYLN_HsATPte,0.097466703211886,Downregulated
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.689826389946866,Unchanged
GN_UDPGALtg,0.054607542785684,Downregulated
GN_UGALNACtg,0.110428030388384,Downregulated
GN_XOL7AH3t,138304.789388366,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.732913058693889,Unchanged
GN_r0394,36.8387440393592,Upregulated
GN_r0409,1.00130075634064,Unchanged
GN_r0431,0.011700434100667,Downregulated
GN_r0432,0.0117004341006874,Downregulated
GN_r0444,3.05791733251913e-07,Unchanged
GN_r0610,5.83346256926572e-06,Unchanged
GN_r0611,5.83346256941425e-06,Unchanged
GN_r1000,3.05791733251913e-07,Unchanged
GN_r1005,0.0117004341006874,Downregulated
GN_r1253,0,Unchanged
GN_r1364,0.137604381079304,Downregulated
GN_r1365,0.137604381079304,Downregulated
GN_r1487,3.05791733251913e-07,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,1.92829444139764,Unchanged
GN_r2503,0.0446523344490834,Downregulated
GN_r2514,3.05791733435016e-07,Unchanged
GN_sink_4abut[l],0.396736675615112,Downregulated
GN_sink_dhcholestanate[c],94676.5099662889,Upregulated
GN_sink_lnlncacoa[c],2.05496352298509e-06,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],56932.2349691403,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.486184729624541,Downregulated
OO_ACACT7p,0.486184729624541,Downregulated
OO_ACALDt,0.000117238873959629,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,1.40553548872019,Unchanged
OO_BETBGTtc,2.42514885418621,Upregulated
OO_BHBtm,1.40553548872019,Unchanged
OO_BHMT,0.875387541917172,Unchanged
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,8.57650549011248,Upregulated
OO_C4x,8.57650549011248,Upregulated
OO_CSAPASEly,0.422867003081553,Downregulated
OO_CSCPASEly,0.422866961391089,Downregulated
OO_CSPG_Atly,0.422867003081553,Downregulated
OO_CSPG_Ctly,0.422866961391089,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,5.21307740856445e-05,Unchanged
OO_DCT,9.60495874764676e-06,Unchanged
OO_DGSNt,1.32037629235184,Unchanged
OO_DIGALSIDEtl,0.992094985138809,Unchanged
OO_DM_15HPET[r],6.96779810547728e-05,Unchanged
OO_DM_15HPET[x],0.414502876707076,Downregulated
OO_DM_melanin_c_,9.6049587558627e-06,Unchanged
OO_DOCOSACTDe,1.08824782750375,Unchanged
OO_DOPAQNISO1,9.60495874436772e-06,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.322669209606293,Downregulated
OO_FAOXC101C102m,0.479675735217584,Downregulated
OO_FAOXC102C103x,0.987749384997359,Unchanged
OO_FAOXC102C81x,0.987749384997359,Unchanged
OO_FAOXC102x,0.987749384997359,Unchanged
OO_FAOXC103C102x,0.987749384997359,Unchanged
OO_FAOXC123C102x,0.987749384997359,Unchanged
OO_FAOXC123x,0.987749384997359,Unchanged
OO_FAOXC143C123x,0.987749384997359,Unchanged
OO_FAOXC164C143x,0.987749384997359,Unchanged
OO_FAOXC164C165x,0.987749384997359,Unchanged
OO_FAOXC164x,0.987749384997359,Unchanged
OO_FAOXC165C164x,0.987749384997359,Unchanged
OO_FAOXC184C164m,0.400916341423908,Downregulated
OO_FAOXC184C164x,0.987749384997359,Unchanged
OO_FAOXC2051843x,0.987749384997359,Unchanged
OO_FAOXC61x,0.987749384997359,Unchanged
OO_FAOXC81C61x,0.987749384997359,Unchanged
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,1.6830328029402,Unchanged
OO_GLA2l,0.218350054189107,Downregulated
OO_GLAl,0.992094985086591,Unchanged
OO_GLCAASE4ly,0.422867003081553,Downregulated
OO_GLCAASE5ly,0.422866999730826,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.193624598948891,Downregulated
OO_HDD2COAtx,0.486184729607319,Downregulated
OO_HMR_0276,0.549447348951169,Unchanged
OO_HMR_0392,0.0560467145932021,Downregulated
OO_HMR_0482,1.9375794270834e-07,Unchanged
OO_HMR_0839,0.0352864589802735,Downregulated
OO_HMR_0854,0.0352864589802735,Downregulated
OO_HMR_0986,6.96779810547728e-05,Unchanged
OO_HMR_0987,0.414502876707076,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.603631812502589,Unchanged
OO_HMR_3231,0.603631812502589,Unchanged
OO_HMR_3232,0.603631812502589,Unchanged
OO_HMR_3233,0.603631812502589,Unchanged
OO_HMR_3296,0.479675735217584,Downregulated
OO_HMR_3452,0.360648698553529,Downregulated
OO_HMR_3453,0.360648698553529,Downregulated
OO_HMR_3454,0.360648698567208,Downregulated
OO_HMR_3456,0.360648698553529,Downregulated
OO_HMR_3457,0.360648698567208,Downregulated
OO_HMR_4630,7.0869144168087e-07,Unchanged
OO_HMR_6362,0.0447239987504017,Downregulated
OO_ICDHyp,NaN,Unchanged
