commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_GLXO1,NaN,Unchanged
GN_GSNt2r,2.27446061404215,Upregulated
GN_HACD9m,NaN,Unchanged
GN_HEXCCOAtx,1.59396474300251e-07,Unchanged
GN_HMR_0261,0.00031837559599609,Unchanged
GN_HMR_0267,8.86456531749228e-08,Unchanged
GN_HMR_0317,0.0115545221219448,Downregulated
GN_HMR_0815,0.0797566778302201,Downregulated
GN_HMR_0816,0.200076072081654,Downregulated
GN_HMR_0835,0.0398783334734984,Downregulated
GN_HMR_0836,0.0398783334734984,Downregulated
GN_HMR_1305,NaN,Unchanged
GN_HMR_1307,NaN,Unchanged
GN_HMR_2211,1.59396475488242e-07,Unchanged
GN_HMR_2215,1.59396475488242e-07,Unchanged
GN_HMR_2217,1.59396475488242e-07,Unchanged
GN_HMR_2218,1.59396475488242e-07,Unchanged
GN_HMR_2219,1.59396475488242e-07,Unchanged
GN_HMR_2374,1.85587854254862e-07,Unchanged
GN_HMR_2376,1.85587854254862e-07,Unchanged
GN_HMR_2704,0,Unchanged
GN_HMR_2744,386723.470661091,Upregulated
GN_HMR_2753,10330.1048495974,Upregulated
GN_HMR_2760,10330.1049169463,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,1.59396475488242e-07,Unchanged
GN_HMR_3058,1.59396475488242e-07,Unchanged
GN_HMR_3059,1.59396475488242e-07,Unchanged
GN_HMR_3062,1.59396475488242e-07,Unchanged
GN_HMR_3063,1.59396475488242e-07,Unchanged
GN_HMR_3064,1.59396475488242e-07,Unchanged
GN_HMR_3065,1.59396475488242e-07,Unchanged
GN_HMR_3066,1.59396475488242e-07,Unchanged
GN_HMR_3067,1.59396475488242e-07,Unchanged
GN_HMR_3068,1.59396475488242e-07,Unchanged
GN_HMR_3069,1.59396475488242e-07,Unchanged
GN_HMR_3070,1.59396475488242e-07,Unchanged
GN_HMR_3071,1.59396475488242e-07,Unchanged
GN_HMR_3072,1.59396475488242e-07,Unchanged
GN_HMR_3073,1.59396475488242e-07,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
