commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
EN_r0224,1.58818341427657,Unchanged
EN_r0726,0,Unchanged
EN_r0743,NaN,Unchanged
EN_r1298,533.766290115939,Upregulated
EN_r1645,2,Upregulated
EN_r1664,NaN,Unchanged
EN_sink_gchola[c],4.25049359607946e-06,Unchanged
EN_sink_gln_L[c],0.00240827740167133,Unchanged
EN_sink_pro_L[c],3195890665.14698,Upregulated
EN_sink_xol7aone[c],0.000248016806591851,Unchanged
GN_2OBUTt,4.39098222975645e-05,Unchanged
GN_4ABUTtm,0.469122006252374,Downregulated
GN_ABTArm,0.469122006252374,Downregulated
GN_ABUTt2rL,0.209597461884006,Downregulated
GN_ACACT10m,NaN,Unchanged
GN_ACACT9p,1.4507684786947e-06,Unchanged
GN_ACGALK,0.366845785541923,Downregulated
GN_ACMPthc,0,Unchanged
GN_ADSK,0.0533124605469534,Downregulated
GN_ARACHDFATPtc,4.7675776462846e-07,Unchanged
GN_ARACHDtr,NaN,Unchanged
GN_BGAL1l,0.366845767588001,Downregulated
GN_BPNT,0.0533124611129593,Downregulated
GN_C204CRNt,10330.1048904265,Upregulated
GN_C226CPT1,0.000223542907473139,Unchanged
GN_C226CPT2,0.000223542908647536,Unchanged
GN_CERT2rt,1.11560910446637e-07,Unchanged
GN_CHSTEROLt,0.0224969492931945,Downregulated
GN_CKc,0.0380081749229073,Downregulated
GN_CLPNDCRNt,173304.552878913,Upregulated
GN_CSEPASEly,NaN,Unchanged
GN_CSPG_Etly,NaN,Unchanged
GN_CYOOm3i,0.0638132155064128,Downregulated
GN_DDCAte,0.000170459119640488,Unchanged
GN_DESAT18_4,0.000134291668873713,Unchanged
GN_DESAT18_7,0.00198438098263828,Unchanged
GN_DM_pcreat[c],0.0380081749229073,Downregulated
GN_DURIPP,NaN,Unchanged
GN_D_LACt2,NaN,Unchanged
GN_ECOAH9m,NaN,Unchanged
GN_EICOSTETCRNt,162974.447111131,Upregulated
GN_FACOAL170,4.07512317055911e-07,Unchanged
GN_FACOAL204,4.76757734797377e-07,Unchanged
GN_FAEL183,5.33049774465792e-07,Unchanged
GN_FAEL205,6.36356595508472e-07,Unchanged
GN_FAOXC101x,1.43730725544394,Unchanged
GN_FAOXC185C164m,0.00546261699479952,Unchanged
GN_FAOXC185m,0.00546261699479952,Unchanged
GN_FAOXC205C185m,0.00546261699479952,Unchanged
GN_FAOXC226C205m,0.00546261699479952,Unchanged
GN_FAOXC226C227m,0.00546261699479952,Unchanged
GN_FAOXC226m,0.00546261699479952,Unchanged
GN_FAOXC227C226m,0.00546261699479952,Unchanged
GN_FAOXC5C5OHm,NaN,Unchanged
