commonRxns,FSR_BASE_PC,Status_BASE_PC
GN_r0432,0.00136498162950779,Unchanged
GN_r0444,3.46422775697538e-08,Unchanged
GN_r0610,6.31786128670917e-07,Unchanged
GN_r0611,6.31786128670917e-07,Unchanged
GN_r1000,3.46422775697538e-08,Unchanged
GN_r1005,0.00136498162950779,Unchanged
GN_r1253,0,Unchanged
GN_r1364,0.015766320694508,Downregulated
GN_r1365,0.015766320694508,Downregulated
GN_r1487,3.46422775697538e-08,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,0.214318082722447,Downregulated
GN_r2503,0.00512274463877837,Unchanged
GN_r2514,3.46422775697538e-08,Unchanged
GN_sink_4abut[l],0.0456123182831633,Downregulated
GN_sink_dhcholestanate[c],94675.2957964283,Upregulated
GN_sink_lnlncacoa[c],2.34532252313103e-07,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],45685.8898421493,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.0456930830443512,Downregulated
OO_ACACT7p,0.0456930830443512,Downregulated
OO_ACALDt,1.3636011459528e-05,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,0.203189982227617,Downregulated
OO_BETBGTtc,0.261263506279787,Downregulated
OO_BHBtm,0.203189982227617,Downregulated
OO_BHMT,0.108068413132825,Downregulated
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,0.656485854018839,Unchanged
OO_C4x,0.656485854018839,Unchanged
OO_CSAPASEly,0.0484828258366188,Downregulated
OO_CSCPASEly,0.0484828215277725,Downregulated
OO_CSPG_Atly,0.0484828258366188,Downregulated
OO_CSPG_Ctly,0.0484828215277725,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,6.49494488115178e-06,Unchanged
OO_DCT,9.82536973603676e-07,Unchanged
OO_DGSNt,1.36469071966385,Unchanged
OO_DIGALSIDEtl,0.114288132079883,Downregulated
OO_DM_15HPET[r],9.21025022788709e-06,Unchanged
OO_DM_15HPET[x],0.0458404686255187,Downregulated
OO_DM_melanin_c_,9.82537069005125e-07,Unchanged
OO_DOCOSACTDe,0.127030039436237,Downregulated
OO_DOPAQNISO1,9.82536963711051e-07,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.0347370153352625,Downregulated
OO_FAOXC101C102m,0.0524933568232235,Downregulated
OO_FAOXC102C103x,0.0971633556189102,Downregulated
OO_FAOXC102C81x,0.0971633556189102,Downregulated
OO_FAOXC102x,0.0971633556189102,Downregulated
OO_FAOXC103C102x,0.0971633556189102,Downregulated
OO_FAOXC123C102x,0.0971633556189102,Downregulated
OO_FAOXC123x,0.0971633556189102,Downregulated
OO_FAOXC143C123x,0.0971633556189102,Downregulated
OO_FAOXC164C143x,0.0971633556189102,Downregulated
OO_FAOXC164C165x,0.0971633556189102,Downregulated
OO_FAOXC164x,0.0971633556189102,Downregulated
OO_FAOXC165C164x,0.0971633556189102,Downregulated
OO_FAOXC184C164m,0.0437938432101961,Downregulated
OO_FAOXC184C164x,0.0971633556189102,Downregulated
OO_FAOXC2051843x,0.0971633556189102,Downregulated
OO_FAOXC61x,0.0971633556189102,Downregulated
OO_FAOXC81C61x,0.0971633556189102,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,0.190535094472044,Downregulated
OO_GLA2l,0.0246466372594837,Downregulated
OO_GLAl,0.11428813207634,Downregulated
OO_GLCAASE4ly,0.0484828258366188,Downregulated
OO_GLCAASE5ly,0.0484828259235253,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.0214284053724402,Downregulated
OO_HDD2COAtx,0.045693083043138,Downregulated
OO_HMR_0276,0.0632956608114694,Downregulated
OO_HMR_0392,0.00637373968846136,Unchanged
OO_HMR_0482,2.1634090301031e-08,Unchanged
OO_HMR_0839,0.00402524085457669,Unchanged
OO_HMR_0854,0.00402524085457669,Unchanged
OO_HMR_0986,9.21025022788709e-06,Unchanged
OO_HMR_0987,0.0458404686255187,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.0663970088965005,Downregulated
OO_HMR_3231,0.0663970088965005,Downregulated
OO_HMR_3232,0.0663970088965005,Downregulated
OO_HMR_3233,0.0663970088965005,Downregulated
OO_HMR_3296,0.0524933568232235,Downregulated
OO_HMR_3452,0.0393218005711209,Downregulated
OO_HMR_3453,0.0393218005711209,Downregulated
OO_HMR_3454,0.0393218005711209,Downregulated
OO_HMR_3456,0.0393218005711209,Downregulated
OO_HMR_3457,0.0393218005711209,Downregulated
OO_HMR_4630,8.0068950634586e-08,Unchanged
OO_HMR_6362,0.00511700405712713,Unchanged
OO_ICDHyp,NaN,Unchanged
