commonRxns,FSR_BASE_PC,Status_BASE_PC
EN_LCAT50e,NaN,Unchanged
EN_LCAT7e,NaN,Unchanged
EN_LYSt4,NaN,Unchanged
EN_MI1PS,213618500.224025,Upregulated
EN_MI3PP,213618499.073418,Upregulated
EN_NABTNO,NaN,Unchanged
EN_NDPK3m,3437.90300251266,Upregulated
EN_NTD2e,16.8715161910926,Upregulated
EN_ORNDC,NaN,Unchanged
EN_PGLYCtm,3437.90300251266,Upregulated
EN_PGPP_hs,3455.70494512024,Upregulated
EN_PGPP_hsc,3437.9013971843,Upregulated
EN_PPAer,1.94067545783562e-05,Unchanged
EN_PSSA1_hs,107912.823179709,Upregulated
EN_PTRCAT1,NaN,Unchanged
EN_PUNP7,NaN,Unchanged
EN_RDH3,2,Upregulated
EN_RE3010M,1.00000218619132,Unchanged
EN_RE3597C,NaN,Unchanged
EN_SEBACACT,0,Unchanged
EN_THYOCHOLt,1.0000005342574,Unchanged
EN_UDCHOLt,1.00000053425748,Unchanged
EN_UDPDOLPT_L,0.468440924687609,Downregulated
EN_UGCG,41.7345392239015,Upregulated
EN_UREAt,NaN,Unchanged
EN_VLCS2p,NaN,Unchanged
EN_XOLEST183CEH,110.724480743155,Upregulated
EN_XOLEST183te,142.126837417432,Upregulated
EN_XOLEST183tl,107.989726170365,Upregulated
EN_r0022,19.1257887311643,Upregulated
EN_r0051,NaN,Unchanged
EN_r0166,NaN,Unchanged
EN_r0224,0.410662694071968,Downregulated
EN_r0726,0,Unchanged
EN_r0743,NaN,Unchanged
EN_r1298,110.724480743155,Upregulated
EN_r1645,2,Upregulated
EN_r1664,NaN,Unchanged
EN_sink_gchola[c],9.95991381691715e-07,Unchanged
EN_sink_gln_L[c],0.00110840369420951,Unchanged
EN_sink_pro_L[c],3195890665.14698,Upregulated
EN_sink_xol7aone[c],5.12444803680787e-05,Unchanged
GN_2OBUTt,7.34893426169947e-06,Unchanged
GN_4ABUTtm,0.0877671107698222,Downregulated
GN_ABTArm,0.0877671107698222,Downregulated
GN_ABUTt2rL,0.0466546809728897,Downregulated
GN_ACACT10m,NaN,Unchanged
GN_ACACT9p,3.56648363237313e-07,Unchanged
GN_ACGALK,0.0811322617362121,Downregulated
GN_ACMPthc,0,Unchanged
GN_ADSK,0.0119863868374601,Downregulated
GN_ARACHDFATPtc,1.10759642141965e-07,Unchanged
GN_ARACHDtr,NaN,Unchanged
GN_BGAL1l,0.0811322590000569,Downregulated
GN_BPNT,0.0119863856525982,Downregulated
GN_C204CRNt,10330.1048904265,Upregulated
GN_C226CPT1,5.47798134223268e-05,Unchanged
GN_C226CPT2,5.47798175406878e-05,Unchanged
GN_CERT2rt,2.53786380633981e-08,Unchanged
GN_CHSTEROLt,0.00499667789564663,Unchanged
GN_CKc,0.0082052125232331,Unchanged
GN_CLPNDCRNt,173304.552878913,Upregulated
GN_CSEPASEly,NaN,Unchanged
GN_CSPG_Etly,NaN,Unchanged
GN_CYOOm3i,0.00669648670367297,Unchanged
GN_DDCAte,3.04751368533337e-05,Unchanged
GN_DESAT18_4,3.27981889823177e-05,Unchanged
GN_DESAT18_7,0.000484647260376254,Unchanged
GN_DM_pcreat[c],0.0082052125232331,Unchanged
GN_DURIPP,NaN,Unchanged
GN_D_LACt2,NaN,Unchanged
GN_ECOAH9m,NaN,Unchanged
GN_EICOSTETCRNt,162974.447111131,Upregulated
GN_FACOAL170,0,Unchanged
GN_FACOAL204,1.10759645428419e-07,Unchanged
GN_FAEL183,1.29003498179171e-07,Unchanged
GN_FAEL205,1.55332424809795e-07,Unchanged
GN_FAOXC101x,0.21889896906534,Downregulated
GN_FAOXC185C164m,0.0013386296357535,Unchanged
GN_FAOXC185m,0.0013386296357535,Unchanged
GN_FAOXC205C185m,0.0013386296357535,Unchanged
GN_FAOXC226C205m,0.0013386296357535,Unchanged
GN_FAOXC226C227m,0.0013386296357535,Unchanged
GN_FAOXC226m,0.0013386296357535,Unchanged
GN_FAOXC227C226m,0.0013386296357535,Unchanged
GN_FAOXC5C5OHm,NaN,Unchanged
GN_FATP3t,0.0158169324593403,Downregulated
GN_FORt2m,NaN,Unchanged
GN_GALASE19ly,0.0129886064876021,Downregulated
GN_GALNTg,0.0129886064876021,Downregulated
GN_GALSIDEtl,NaN,Unchanged
GN_GHMT2r,781270.446380614,Upregulated
GN_GLCAASE7ly,NaN,Unchanged
GN_GLXO1,NaN,Unchanged
GN_GSNt2r,2.27446061404215,Upregulated
GN_HACD9m,NaN,Unchanged
GN_HEXCCOAtx,3.56648363237314e-07,Unchanged
GN_HMR_0261,0.000696210104896343,Unchanged
GN_HMR_0267,1.79179438486363e-07,Unchanged
GN_HMR_0317,0.0234743588588907,Downregulated
GN_HMR_0815,0.162264524269857,Downregulated
GN_HMR_0816,0.403150039327689,Downregulated
GN_HMR_0835,0.0811322590000569,Downregulated
GN_HMR_0836,0.0811322590000569,Downregulated
GN_HMR_1305,NaN,Unchanged
GN_HMR_1307,NaN,Unchanged
GN_HMR_2211,3.56648363237313e-07,Unchanged
GN_HMR_2215,3.56648363237313e-07,Unchanged
GN_HMR_2217,3.56648363237313e-07,Unchanged
GN_HMR_2218,3.56648363237313e-07,Unchanged
GN_HMR_2219,3.56648363237313e-07,Unchanged
GN_HMR_2374,3.96916108831184e-07,Unchanged
GN_HMR_2376,3.96916108831184e-07,Unchanged
GN_HMR_2704,-5.87198472752035e-13,Unchanged
GN_HMR_2744,386723.470661091,Upregulated
GN_HMR_2753,10330.1048495974,Upregulated
GN_HMR_2760,10330.1049169463,Upregulated
GN_HMR_2817,-5.0927190117515e-15,Unchanged
GN_HMR_3057,3.56648363237313e-07,Unchanged
GN_HMR_3058,3.56648363237313e-07,Unchanged
GN_HMR_3059,3.56648363237313e-07,Unchanged
GN_HMR_3062,3.56648363237313e-07,Unchanged
GN_HMR_3063,3.56648363237313e-07,Unchanged
GN_HMR_3064,3.56648363237313e-07,Unchanged
GN_HMR_3065,3.56648363237313e-07,Unchanged
GN_HMR_3066,3.56648363237313e-07,Unchanged
GN_HMR_3067,3.56648363237313e-07,Unchanged
GN_HMR_3068,3.56648363237313e-07,Unchanged
GN_HMR_3069,3.56648363237313e-07,Unchanged
GN_HMR_3070,3.56648363237313e-07,Unchanged
GN_HMR_3071,3.56648363237313e-07,Unchanged
GN_HMR_3072,3.56648363237313e-07,Unchanged
GN_HMR_3073,3.56648363237313e-07,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.21889896906534,Downregulated
GN_HMR_7703,NaN,Unchanged
GN_LINKDEG4ly,NaN,Unchanged
GN_LNELDCCPT1,0.000948675455542028,Unchanged
GN_LNLNCGCRNt,9737.66515457126,Upregulated
GN_MLTHFtm,NaN,Unchanged
GN_NACHEXA7ly,NaN,Unchanged
GN_NACHEXA8ly,NaN,Unchanged
GN_NAGA2ly,0.0129886064876021,Downregulated
GN_NAGLCAly,0.0129886064876021,Downregulated
GN_NEU11l,0.0811322590000569,Downregulated
GN_O2Stm,0.00670586309019064,Unchanged
GN_OCT11EFATP,0.000696210104896343,Unchanged
GN_OLEICFATPtc,0.00648339037033191,Unchanged
GN_PAPStg,0.0119863868373972,Downregulated
GN_PAPtg,0.0119863856525982,Downregulated
GN_PGS,NaN,Unchanged
GN_PGSr,NaN,Unchanged
GN_PUNP4,9439.15006053159,Upregulated
GN_RE0574C,3.56648363237314e-07,Unchanged
GN_RE0575C,3.56648363237314e-07,Unchanged
GN_RE0576C,3.56648363237314e-07,Unchanged
GN_RE0578C,0.0254315592868916,Downregulated
GN_RE1342C,1.47057624653659,Unchanged
GN_RE1518X,0.21889896906534,Downregulated
GN_RE1520X,0.21889896906534,Downregulated
GN_RE1521X,0.21889896906534,Downregulated
GN_RE1522X,0.21889896906534,Downregulated
GN_RE1525X,0.21889896906534,Downregulated
GN_RE1526X,0.21889896906534,Downregulated
GN_RE1527X,0.21889896906534,Downregulated
GN_RE1532X,0.21889896906534,Downregulated
GN_RE1533X,0.21889896906534,Downregulated
