commonRxns,FSR_PCOPT,Status_PCOPT
EN_UREAt,5743823.87117353,Upregulated
EN_VLCS2p,10.323933099289,Upregulated
EN_XOLEST183CEH,212.532577466056,Upregulated
EN_XOLEST183te,212.532577457033,Upregulated
EN_XOLEST183tl,212.532577457033,Upregulated
EN_r0022,1965220.09776776,Upregulated
EN_r0051,13.8097482310017,Upregulated
EN_r0166,13.8097482306429,Upregulated
EN_r0224,0.105972200690838,Downregulated
EN_r0726,0,Unchanged
EN_r0743,225.644562994439,Upregulated
EN_r1298,212.532577466056,Upregulated
EN_r1645,1.01850716173126,Unchanged
EN_r1664,163.205817760961,Upregulated
EN_sink_gchola[c],0.614125657087514,Unchanged
EN_sink_gln_L[c],180.495304495929,Upregulated
EN_sink_pro_L[c],0.95582960932491,Unchanged
EN_sink_xol7aone[c],6.23935423838066,Upregulated
GN_2OBUTt,4.26098072674113e-05,Unchanged
GN_4ABUTtm,9.42136847544876,Upregulated
GN_ABTArm,9.42136847544876,Upregulated
GN_ABUTt2rL,3.67939340849329,Upregulated
GN_ACACT10m,0,Unchanged
GN_ACACT9p,0.560406110743771,Unchanged
GN_ACGALK,9.52077875749409,Upregulated
GN_ACMPthc,0,Unchanged
GN_ADSK,2.59935962216623,Upregulated
GN_ARACHDFATPtc,1.08244259160479,Unchanged
GN_ARACHDtr,1.15133477001993,Unchanged
GN_BGAL1l,6.26899959342375,Upregulated
GN_BPNT,2.59901907020203,Upregulated
GN_C204CRNt,8251421.65053756,Upregulated
GN_C226CPT1,0.00622802274578838,Unchanged
GN_C226CPT2,0.00622802266820963,Unchanged
GN_CERT2rt,0.179770089272346,Downregulated
GN_CHSTEROLt,0.53662202550576,Unchanged
GN_CKc,1.09034152015364,Unchanged
GN_CLPNDCRNt,14591899.543631,Upregulated
GN_CSEPASEly,1.94048753932579,Unchanged
GN_CSPG_Etly,1.94048753932579,Unchanged
GN_CYOOm3i,1.00944665157512,Unchanged
GN_DDCAte,91.370379808658,Upregulated
GN_DESAT18_4,0.375433483881332,Downregulated
GN_DESAT18_7,0.614886169075197,Unchanged
GN_DM_pcreat[c],1.09034152015364,Unchanged
GN_DURIPP,0.539573468874972,Unchanged
GN_D_LACt2,5.76835820793329,Upregulated
GN_ECOAH9m,0,Unchanged
GN_EICOSTETCRNt,14611459.9501456,Upregulated
GN_FACOAL170,0.921443313376412,Unchanged
GN_FACOAL204,1.08389359535602,Unchanged
GN_FAEL183,0.559950870630696,Unchanged
GN_FAEL205,0.896976313970464,Unchanged
GN_FAOXC101x,0.798613405182507,Unchanged
GN_FAOXC185C164m,0.490706034162314,Downregulated
GN_FAOXC185m,0.490706034162314,Downregulated
GN_FAOXC205C185m,0.490706034162314,Downregulated
GN_FAOXC226C205m,0.490706034162314,Downregulated
GN_FAOXC226C227m,0.490706034162314,Downregulated
GN_FAOXC226m,0.490706034162314,Downregulated
GN_FAOXC227C226m,0.490706034162314,Downregulated
GN_FAOXC5C5OHm,0,Unchanged
GN_FATP3t,0.108416892783224,Downregulated
GN_FORt2m,10.0649019898339,Upregulated
GN_GALASE19ly,5.7932322798836,Upregulated
GN_GALNTg,5.7932322798836,Upregulated
GN_GALSIDEtl,4.28467851562378,Upregulated
GN_GHMT2r,7363073.46799478,Upregulated
GN_GLCAASE7ly,1.94048753932579,Unchanged
GN_GLXO1,0.530298762311428,Unchanged
GN_GSNt2r,4.2667919471409,Upregulated
GN_HACD9m,0,Unchanged
GN_HEXCCOAtx,0.560406111186461,Unchanged
GN_HMR_0261,0.568511131401153,Unchanged
GN_HMR_0267,1.87362631529721,Unchanged
GN_HMR_0317,2.42508915979848,Upregulated
GN_HMR_0815,9.71692486355966,Upregulated
GN_HMR_0816,24.0452324576443,Upregulated
GN_HMR_0835,6.26899959342375,Upregulated
GN_HMR_0836,6.26899959342375,Upregulated
GN_HMR_1305,0.564592086820668,Unchanged
GN_HMR_1307,0.564592086820668,Unchanged
GN_HMR_2211,0.659384738751219,Unchanged
GN_HMR_2215,0.560406110743771,Unchanged
GN_HMR_2217,0.560406110743771,Unchanged
GN_HMR_2218,0.560406110743771,Unchanged
GN_HMR_2219,0.560406110743771,Unchanged
GN_HMR_2374,0.799508470713807,Unchanged
