commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
EN_r0726,0,Unchanged
EN_r0743,NaN,Unchanged
EN_r1298,897.288316881417,Upregulated
EN_r1645,2,Upregulated
EN_r1664,NaN,Unchanged
EN_sink_gchola[c],8.07130878910496e-06,Unchanged
EN_sink_gln_L[c],0.00899338466437869,Unchanged
EN_sink_pro_L[c],3195890665.14698,Upregulated
EN_sink_xol7aone[c],0.000415875908439388,Unchanged
GN_2OBUTt,5.96404715793142e-05,Unchanged
GN_4ABUTtm,0.712276283258583,Unchanged
GN_ABTArm,0.712276283258583,Unchanged
GN_ABUTt2rL,0.378079899910522,Downregulated
GN_ACACT10m,NaN,Unchanged
GN_ACACT9p,2.8902049009315e-06,Unchanged
GN_ACGALK,0.657479080963223,Unchanged
GN_ACMPthc,0,Unchanged
GN_ADSK,0.0971352004333498,Downregulated
GN_ARACHDFATPtc,8.97573249265391e-07,Unchanged
GN_ARACHDtr,NaN,Unchanged
GN_BGAL1l,0.657479086289966,Unchanged
GN_BPNT,0.0971352000363306,Downregulated
GN_C204CRNt,10330.1048904265,Upregulated
GN_C226CPT1,0.000443924309517656,Unchanged
GN_C226CPT2,0.000443924308930458,Unchanged
GN_CERT2rt,2.05663247221827e-07,Unchanged
GN_CHSTEROLt,0.0404920455851357,Downregulated
GN_CKc,0.0664933478299419,Downregulated
GN_CLPNDCRNt,173304.552878913,Upregulated
GN_CSEPASEly,NaN,Unchanged
GN_CSPG_Etly,NaN,Unchanged
GN_CYOOm3i,0.0543429268928501,Downregulated
GN_DDCAte,0.000247321717741407,Unchanged
GN_DESAT18_4,0.000265789726373632,Unchanged
GN_DESAT18_7,0.00392748175925089,Unchanged
GN_DM_pcreat[c],0.0664933478299419,Downregulated
GN_DURIPP,NaN,Unchanged
GN_D_LACt2,NaN,Unchanged
GN_ECOAH9m,NaN,Unchanged
GN_EICOSTETCRNt,162974.447111131,Upregulated
GN_FACOAL170,7.52464083996074e-07,Unchanged
GN_FACOAL204,8.97573220213244e-07,Unchanged
GN_FAEL183,1.04541758428011e-06,Unchanged
GN_FAEL205,1.25878178509115e-06,Unchanged
GN_FAOXC101x,1.77647972880571,Unchanged
GN_FAOXC185C164m,0.0108479776429398,Downregulated
GN_FAOXC185m,0.0108479776429398,Downregulated
GN_FAOXC205C185m,0.0108479776429398,Downregulated
GN_FAOXC226C205m,0.0108479776429398,Downregulated
GN_FAOXC226C227m,0.0108479776429398,Downregulated
GN_FAOXC226m,0.0108479776429398,Downregulated
GN_FAOXC227C226m,0.0108479776429398,Downregulated
GN_FAOXC5C5OHm,NaN,Unchanged
GN_FATP3t,0.12817715308705,Downregulated
GN_FORt2m,NaN,Unchanged
GN_GALASE19ly,0.105256985457287,Downregulated
GN_GALNTg,0.105256985457287,Downregulated
GN_GALSIDEtl,NaN,Unchanged
GN_GHMT2r,957940.475245629,Upregulated
GN_GLCAASE7ly,NaN,Unchanged
GN_GLXO1,NaN,Unchanged
GN_GSNt2r,2.27446061404215,Upregulated
GN_HACD9m,NaN,Unchanged
GN_HEXCCOAtx,2.89020489870861e-06,Unchanged
GN_HMR_0261,0.00564194296296389,Unchanged
GN_HMR_0267,1.45203300452794e-06,Unchanged
GN_HMR_0317,0.190231385529917,Downregulated
GN_HMR_0815,1.31495816515682,Unchanged
GN_HMR_0816,3.2670449032342,Upregulated
GN_HMR_0835,0.657479086289966,Unchanged
GN_HMR_0836,0.657479086289966,Unchanged
GN_HMR_1305,NaN,Unchanged
GN_HMR_1307,NaN,Unchanged
GN_HMR_2211,2.8902049009315e-06,Unchanged
GN_HMR_2215,2.8902049009315e-06,Unchanged
GN_HMR_2217,2.8902049009315e-06,Unchanged
GN_HMR_2218,2.8902049009315e-06,Unchanged
GN_HMR_2219,2.8902049009315e-06,Unchanged
GN_HMR_2374,3.21652644134593e-06,Unchanged
GN_HMR_2376,3.21652644134593e-06,Unchanged
GN_HMR_2704,0,Unchanged
GN_HMR_2744,386723.470661091,Upregulated
GN_HMR_2753,10330.1048495974,Upregulated
GN_HMR_2760,10330.1049169463,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,2.8902049009315e-06,Unchanged
GN_HMR_3058,2.8902049009315e-06,Unchanged
GN_HMR_3059,2.8902049009315e-06,Unchanged
GN_HMR_3062,2.8902049009315e-06,Unchanged
GN_HMR_3063,2.8902049009315e-06,Unchanged
GN_HMR_3064,2.8902049009315e-06,Unchanged
GN_HMR_3065,2.8902049009315e-06,Unchanged
GN_HMR_3066,2.8902049009315e-06,Unchanged
