commonRxns,FSR_BASE_PC,Status_BASE_PC
OO_CSCPASEly,0.0412725472253042,Downregulated
OO_CSPG_Atly,0.041293530003529,Downregulated
OO_CSPG_Ctly,0.0412725472253042,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,5.53085599512506e-06,Unchanged
OO_DCT,8.3522797800787e-07,Unchanged
OO_DGSNt,1.36469056305753,Unchanged
OO_DIGALSIDEtl,0.0971532276031083,Downregulated
OO_DM_15HPET[r],7.82651395984417e-06,Unchanged
OO_DM_15HPET[x],0.0390231603610007,Downregulated
OO_DM_melanin_c_,8.35227944399304e-07,Unchanged
OO_DOCOSACTDe,0.10801963801731,Downregulated
OO_DOPAQNISO1,8.35227990270114e-07,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.0295289956638471,Downregulated
OO_FAOXC101C102m,0.0446231724666656,Downregulated
OO_FAOXC102C103x,0.0825962847165867,Downregulated
OO_FAOXC102C81x,0.0825962847165867,Downregulated
OO_FAOXC102x,0.0825962847165867,Downregulated
OO_FAOXC103C102x,0.0825962847165867,Downregulated
OO_FAOXC123C102x,0.0825962847165867,Downregulated
OO_FAOXC123x,0.0825962847165867,Downregulated
OO_FAOXC143C123x,0.0825962847165867,Downregulated
OO_FAOXC164C143x,0.0825962847165867,Downregulated
OO_FAOXC164C165x,0.0825962847165867,Downregulated
OO_FAOXC164x,0.0825962847165867,Downregulated
OO_FAOXC165C164x,0.0825962847165867,Downregulated
OO_FAOXC184C164m,0.0372279553545307,Downregulated
OO_FAOXC184C164x,0.0825962847165867,Downregulated
OO_FAOXC2051843x,0.0825962847165867,Downregulated
OO_FAOXC61x,0.0825962847165867,Downregulated
OO_FAOXC81C61x,0.0825962847165867,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,0.162199073947714,Downregulated
OO_GLA2l,0.0209918997010719,Downregulated
OO_GLAl,0.0971532276000965,Downregulated
OO_GLCAASE4ly,0.041293530003529,Downregulated
OO_GLCAASE5ly,0.0412725509673289,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.0182157053002564,Downregulated
OO_HDD2COAtx,0.0374020185265905,Downregulated
OO_HMR_0276,0.0538824499634393,Downregulated
OO_HMR_0392,0.00542584885688417,Unchanged
OO_HMR_0482,1.83905516482559e-08,Unchanged
OO_HMR_0839,0.00342600553584017,Unchanged
OO_HMR_0854,0.00342600553584017,Unchanged
OO_HMR_0986,7.82651395984417e-06,Unchanged
OO_HMR_0987,0.0390231603610007,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.0564322415288059,Downregulated
OO_HMR_3231,0.0564322415288059,Downregulated
OO_HMR_3232,0.0564322415288059,Downregulated
OO_HMR_3233,0.0564322415288059,Downregulated
OO_HMR_3296,0.0446231724666656,Downregulated
OO_HMR_3452,0.0334263916837733,Downregulated
OO_HMR_3453,0.0334263916837733,Downregulated
OO_HMR_3454,0.0334263916837733,Downregulated
OO_HMR_3456,0.0334263916837733,Downregulated
OO_HMR_3457,0.0334263916837733,Downregulated
OO_HMR_4630,6.8064443626655e-08,Unchanged
OO_HMR_6362,0.00435523818407676,Unchanged
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.0392127304067976,Downregulated
OO_LINKDEG2ly,0.0412935315705039,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000018315328,Unchanged
OO_NACHEX1ly,0.041293530003529,Downregulated
OO_NACHEX2ly,0.0412935315705039,Downregulated
OO_NACHEXA3ly,0.0412725509673289,Downregulated
OO_NACHEXA4ly,0.0412725509673289,Downregulated
OO_NACSMCTte,0.0444091977109814,Downregulated
OO_NDPK7n,5.5290286882848e-06,Unchanged
OO_NTD7e,0.00623343662373975,Unchanged
OO_OCCOAtm,1.39016107623746e-06,Unchanged
OO_P4507B12r,NaN,Unchanged
OO_PA_HStm,0.0122531852639514,Downregulated
OO_PGI,0.0120657571366225,Downregulated
OO_PGLc,0.018215705252606,Downregulated
OO_PTVSTtep,9.17068913395269e-08,Unchanged
OO_RE1520M,0.0446231724349877,Downregulated
OO_RE1522M,0.0446231751782093,Downregulated
OO_RE1525M,0.0446231751782093,Downregulated
OO_RE1527M,0.0446231724349877,Downregulated
OO_RE1532M,0.0446231751782093,Downregulated
OO_RE1534M,0.0446231724349877,Downregulated
OO_RE2992M,0.0334263916837733,Downregulated
OO_RE3174C,0.0703022216394752,Downregulated
OO_RE3175C,0.0703022216423603,Downregulated
OO_RSVtev,9.17068900321283e-08,Unchanged
OO_S4TASE1ly,0.0412935300052097,Downregulated
OO_S4TASE2ly,0.0412935315721846,Downregulated
OO_SARDHm,0.0918562665610657,Downregulated
OO_SIAT9g,0.0373643800801661,Downregulated
OO_ST8SIA12,0.0373643800801661,Downregulated
OO_TMNDNCCOAtx,0.0825962847175039,Downregulated
OO_TYRASE,8.35227944399304e-07,Unchanged
OO_UPPN,NaN,Unchanged
OO_XOL7AONEtr,NaN,Unchanged
OO_XOLTRI27tc,NaN,Unchanged
OO_XYLK,0.0195867116372851,Downregulated
OO_r0173,0.0364171472126625,Downregulated
OO_r0249,281793.91721489,Upregulated
OO_r0488,7.3876624094862e-08,Unchanged
OO_r0595,NaN,Unchanged
OO_r0715,0.0374020185275836,Downregulated
OO_r0717,0.0374020185275836,Downregulated
OO_r0719,0.0374020185275836,Downregulated
OO_r0721,0.0374020185275836,Downregulated
OO_r0795,NaN,Unchanged
OO_r0840,281793.91721489,Upregulated
OO_r1252,0.0374020185275836,Downregulated
OO_r1260,0.0928662178830981,Downregulated
OO_r1444,0.0374020185275836,Downregulated
OO_r2447,0.00435601309021649,Unchanged
OO_sink_C02528[c],3.59730403746408e-06,Unchanged
OO_sink_asn_L[c],2.14761131832512e-06,Unchanged
OO_sink_val_L[c],2.88915705158849,Upregulated
SK_34HPLFM,NaN,Unchanged
SK_34HPLtm,NaN,Unchanged
SK_3DPHBH2,NaN,Unchanged
SK_3M4HDXPAC,NaN,Unchanged
SK_3MOX4HOXPGALDOX,0.0449971592595338,Downregulated
SK_3MOXTYROX,NaN,Unchanged
SK_4HBZCOAFm,NaN,Unchanged
SK_4HBZFm,NaN,Unchanged
SK_ACNAMt2,0.968799583256284,Unchanged
SK_AHC,18.954350200494,Upregulated
SK_ARGtD,52394572.0476925,Upregulated
SK_ASPPROASCT1,17111.2876646648,Upregulated
SK_ASPt6,17111.2876253753,Upregulated
SK_BGAL2l,1.45319965939972,Unchanged
SK_BILIRUBt2,NaN,Unchanged
SK_BILIRUBtr,2.14692367076878,Upregulated
SK_CE2512te,7.47386380824688e-09,Unchanged
SK_CHSTEROLt2,7874010746.17211,Upregulated
SK_COQ3m,NaN,Unchanged
SK_COQ5m,NaN,Unchanged
SK_COQ6m,NaN,Unchanged
SK_COQ7m,NaN,Unchanged
SK_COUCOAFm,NaN,Unchanged
SK_DCMPDA,0.620445437400392,Unchanged
SK_DECDPtm,NaN,Unchanged
SK_DGK2m,1.97401405401443,Unchanged
SK_DGNSKm,1.97401405463226,Unchanged
SK_DGSNtm,1.97401405401443,Unchanged
SK_DHDPBMTm,NaN,Unchanged
SK_DNDPt37m,NaN,Unchanged
SK_DOLGPP_Ler,0.0395078556197943,Downregulated
SK_DOPAMT,NaN,Unchanged
SK_DPHMBDCm,NaN,Unchanged
SK_DPPS,NaN,Unchanged
SK_FACOAL180i,1.94216066327192,Unchanged
SK_FAOXC121x,0,Unchanged
SK_FAOXC14C14OHm,NaN,Unchanged
SK_FAOXC204,0.0386818907958827,Downregulated
